,cell_type_adjusted,sample,0,dataset
2178,T cell NK-like,Chen_Zhang_2020_NSCLC-3,3,Chen_Zhang_2020
2179,T cell NK-like,Chen_Zhang_2020_NSCLC-6,36,Chen_Zhang_2020
2180,T cell NK-like,Chen_Zhang_2020_NSCLC-7,66,Chen_Zhang_2020
2181,T cell NK-like,Chen_Zhang_2020_NSCLC-11,54,Chen_Zhang_2020
2182,T cell NK-like,He_Fan_2021_LUAD1,61,He_Fan_2021
2183,T cell NK-like,He_Fan_2021_LUAD2,407,He_Fan_2021
2184,T cell NK-like,He_Fan_2021_LUAD3,61,He_Fan_2021
2185,T cell NK-like,He_Fan_2021_LUAD4,32,He_Fan_2021
2186,T cell NK-like,He_Fan_2021_LUAD5,321,He_Fan_2021
2187,T cell NK-like,Kim_Lee_2020_LUNG_T06,92,Kim_Lee_2020
2188,T cell NK-like,Kim_Lee_2020_LUNG_T08,1,Kim_Lee_2020
2189,T cell NK-like,Kim_Lee_2020_LUNG_T09,67,Kim_Lee_2020
2190,T cell NK-like,Kim_Lee_2020_LUNG_T18,52,Kim_Lee_2020
2191,T cell NK-like,Kim_Lee_2020_LUNG_T19,19,Kim_Lee_2020
2192,T cell NK-like,Kim_Lee_2020_LUNG_T20,27,Kim_Lee_2020
2193,T cell NK-like,Kim_Lee_2020_LUNG_T25,10,Kim_Lee_2020
2194,T cell NK-like,Kim_Lee_2020_LUNG_T30,52,Kim_Lee_2020
2195,T cell NK-like,Kim_Lee_2020_LUNG_T34,18,Kim_Lee_2020
2196,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1A,11,Lambrechts_Thienpont_2018_6149v1
2197,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1B,12,Lambrechts_Thienpont_2018_6149v1
2198,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1C,18,Lambrechts_Thienpont_2018_6149v1
2199,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
2200,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2B,17,Lambrechts_Thienpont_2018_6149v1
2201,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
2202,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1295,45,Lambrechts_Thienpont_2018_6149v2
2203,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1296,66,Lambrechts_Thienpont_2018_6149v2
2204,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1297,71,Lambrechts_Thienpont_2018_6149v2
2205,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1298,34,Lambrechts_Thienpont_2018_6149v2
2206,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1299,108,Lambrechts_Thienpont_2018_6149v2
2207,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1300,61,Lambrechts_Thienpont_2018_6149v2
2208,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1375,21,Lambrechts_Thienpont_2018_6653
2209,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1376,21,Lambrechts_Thienpont_2018_6653
2210,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1377,11,Lambrechts_Thienpont_2018_6653
2211,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,34,Lambrechts_Thienpont_2018_6653
2212,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,38,Lambrechts_Thienpont_2018_6653
2213,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,25,Lambrechts_Thienpont_2018_6653
2214,T cell NK-like,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2215,T cell NK-like,Laughney_Massague_2020_GSM3516663,18,Laughney_Massague_2020
2216,T cell NK-like,Laughney_Massague_2020_GSM3516667,5,Laughney_Massague_2020
2217,T cell NK-like,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
2218,T cell NK-like,Laughney_Massague_2020_GSM3516670,2,Laughney_Massague_2020
2219,T cell NK-like,Laughney_Massague_2020_GSM3516672,1,Laughney_Massague_2020
2220,T cell NK-like,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2221,T cell NK-like,Maynard_Bivona_2020_LT_S66,3,Maynard_Bivona_2020
2222,T cell NK-like,UKIM-V-2_P4_tumor_primary,5,UKIM-V-2
2223,T cell NK-like,UKIM-V-2_P5_tumor_primary,82,UKIM-V-2
2224,T cell NK-like,UKIM-V-2_P6_tumor_primary,37,UKIM-V-2
2225,T cell NK-like,UKIM-V-2_P8_tumor_primary,25,UKIM-V-2
2226,T cell NK-like,UKIM-V-2_P9_tumor_primary,61,UKIM-V-2
2227,T cell NK-like,UKIM-V-2_P10_tumor_primary,49,UKIM-V-2
2228,T cell NK-like,UKIM-V-2_P13_tumor_primary,192,UKIM-V-2
2229,T cell NK-like,UKIM-V-2_P14_tumor_primary,231,UKIM-V-2
2230,T cell NK-like,UKIM-V-2_P16_tumor_primary,78,UKIM-V-2
2231,T cell NK-like,UKIM-V-2_P17_tumor_primary,32,UKIM-V-2
2232,T cell NK-like,UKIM-V_P1_tumor_primary,18,UKIM-V
2233,T cell NK-like,UKIM-V_P2_tumor_primary,47,UKIM-V
2234,T cell NK-like,UKIM-V_P3_tumor_primary,230,UKIM-V
2235,T cell NK-like,Zilionis_Klein_2019_p1t1,1,Zilionis_Klein_2019
2236,T cell NK-like,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
2237,T cell NK-like,Zilionis_Klein_2019_p1t3,1,Zilionis_Klein_2019
2238,T cell NK-like,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
2239,T cell NK-like,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
2240,T cell NK-like,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
2241,T cell NK-like,Zilionis_Klein_2019_p4t3,1,Zilionis_Klein_2019
2242,T cell NK-like,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
2243,T cell NK-like,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2244,T cell regulatory,Chen_Zhang_2020_NSCLC-1,90,Chen_Zhang_2020
2245,T cell regulatory,Chen_Zhang_2020_NSCLC-2,219,Chen_Zhang_2020
2246,T cell regulatory,Chen_Zhang_2020_NSCLC-3,720,Chen_Zhang_2020
2247,T cell regulatory,Chen_Zhang_2020_NSCLC-6,285,Chen_Zhang_2020
2248,T cell regulatory,Chen_Zhang_2020_NSCLC-7,82,Chen_Zhang_2020
2249,T cell regulatory,Chen_Zhang_2020_NSCLC-11,384,Chen_Zhang_2020
2250,T cell regulatory,He_Fan_2021_LUAD1,99,He_Fan_2021
2251,T cell regulatory,He_Fan_2021_LUAD2,504,He_Fan_2021
2252,T cell regulatory,He_Fan_2021_LUAD3,51,He_Fan_2021
2253,T cell regulatory,He_Fan_2021_LUAD4,16,He_Fan_2021
2254,T cell regulatory,He_Fan_2021_LUAD5,1366,He_Fan_2021
2255,T cell regulatory,Kim_Lee_2020_LUNG_T06,168,Kim_Lee_2020
2256,T cell regulatory,Kim_Lee_2020_LUNG_T08,417,Kim_Lee_2020
2257,T cell regulatory,Kim_Lee_2020_LUNG_T09,127,Kim_Lee_2020
2258,T cell regulatory,Kim_Lee_2020_LUNG_T18,247,Kim_Lee_2020
2259,T cell regulatory,Kim_Lee_2020_LUNG_T19,209,Kim_Lee_2020
2260,T cell regulatory,Kim_Lee_2020_LUNG_T20,339,Kim_Lee_2020
2261,T cell regulatory,Kim_Lee_2020_LUNG_T25,265,Kim_Lee_2020
2262,T cell regulatory,Kim_Lee_2020_LUNG_T30,190,Kim_Lee_2020
2263,T cell regulatory,Kim_Lee_2020_LUNG_T34,36,Kim_Lee_2020
2264,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1A,32,Lambrechts_Thienpont_2018_6149v1
2265,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1B,20,Lambrechts_Thienpont_2018_6149v1
2266,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1C,19,Lambrechts_Thienpont_2018_6149v1
2267,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2A,56,Lambrechts_Thienpont_2018_6149v1
2268,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2B,94,Lambrechts_Thienpont_2018_6149v1
2269,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1249,5,Lambrechts_Thienpont_2018_6149v1
2270,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1295,270,Lambrechts_Thienpont_2018_6149v2
2271,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1296,401,Lambrechts_Thienpont_2018_6149v2
2272,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1297,383,Lambrechts_Thienpont_2018_6149v2
2273,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1298,77,Lambrechts_Thienpont_2018_6149v2
2274,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1299,181,Lambrechts_Thienpont_2018_6149v2
2275,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1300,180,Lambrechts_Thienpont_2018_6149v2
2276,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1375,39,Lambrechts_Thienpont_2018_6653
2277,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1376,47,Lambrechts_Thienpont_2018_6653
2278,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1377,20,Lambrechts_Thienpont_2018_6653
2279,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,194,Lambrechts_Thienpont_2018_6653
2280,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,216,Lambrechts_Thienpont_2018_6653
2281,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,217,Lambrechts_Thienpont_2018_6653
2282,T cell regulatory,Laughney_Massague_2020_GSM3516662,2,Laughney_Massague_2020
2283,T cell regulatory,Laughney_Massague_2020_GSM3516663,168,Laughney_Massague_2020
2284,T cell regulatory,Laughney_Massague_2020_GSM3516667,224,Laughney_Massague_2020
2285,T cell regulatory,Laughney_Massague_2020_GSM3516669,5,Laughney_Massague_2020
2286,T cell regulatory,Laughney_Massague_2020_GSM3516670,66,Laughney_Massague_2020
2287,T cell regulatory,Laughney_Massague_2020_GSM3516672,220,Laughney_Massague_2020
2288,T cell regulatory,Laughney_Massague_2020_GSM3516674,5,Laughney_Massague_2020
2289,T cell regulatory,Maynard_Bivona_2020_LT_S66,32,Maynard_Bivona_2020
2290,T cell regulatory,UKIM-V-2_P4_tumor_primary,176,UKIM-V-2
2291,T cell regulatory,UKIM-V-2_P5_tumor_primary,183,UKIM-V-2
2292,T cell regulatory,UKIM-V-2_P6_tumor_primary,133,UKIM-V-2
2293,T cell regulatory,UKIM-V-2_P8_tumor_primary,46,UKIM-V-2
2294,T cell regulatory,UKIM-V-2_P9_tumor_primary,629,UKIM-V-2
2295,T cell regulatory,UKIM-V-2_P10_tumor_primary,551,UKIM-V-2
2296,T cell regulatory,UKIM-V-2_P13_tumor_primary,376,UKIM-V-2
2297,T cell regulatory,UKIM-V-2_P14_tumor_primary,336,UKIM-V-2
2298,T cell regulatory,UKIM-V-2_P16_tumor_primary,139,UKIM-V-2
2299,T cell regulatory,UKIM-V-2_P17_tumor_primary,185,UKIM-V-2
2300,T cell regulatory,UKIM-V_P1_tumor_primary,33,UKIM-V
2301,T cell regulatory,UKIM-V_P2_tumor_primary,213,UKIM-V
2302,T cell regulatory,UKIM-V_P3_tumor_primary,129,UKIM-V
2303,T cell regulatory,Zilionis_Klein_2019_p1t1,71,Zilionis_Klein_2019
2304,T cell regulatory,Zilionis_Klein_2019_p1t2,74,Zilionis_Klein_2019
2305,T cell regulatory,Zilionis_Klein_2019_p1t3,60,Zilionis_Klein_2019
2306,T cell regulatory,Zilionis_Klein_2019_p1t4,64,Zilionis_Klein_2019
2307,T cell regulatory,Zilionis_Klein_2019_p4t1,103,Zilionis_Klein_2019
2308,T cell regulatory,Zilionis_Klein_2019_p4t2,93,Zilionis_Klein_2019
2309,T cell regulatory,Zilionis_Klein_2019_p4t3,106,Zilionis_Klein_2019
2310,T cell regulatory,Zilionis_Klein_2019_p6t1,61,Zilionis_Klein_2019
2311,T cell regulatory,Zilionis_Klein_2019_p6t2,43,Zilionis_Klein_2019
2312,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-1,5,Chen_Zhang_2020
2313,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-2,16,Chen_Zhang_2020
2314,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-3,5,Chen_Zhang_2020
2315,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-6,239,Chen_Zhang_2020
2316,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
2317,Tumor Club_AT2_LUAD,Chen_Zhang_2020_NSCLC-11,110,Chen_Zhang_2020
2318,Tumor Club_AT2_LUAD,He_Fan_2021_LUAD1,1372,He_Fan_2021
2319,Tumor Club_AT2_LUAD,He_Fan_2021_LUAD2,109,He_Fan_2021
2320,Tumor Club_AT2_LUAD,He_Fan_2021_LUAD3,180,He_Fan_2021
2321,Tumor Club_AT2_LUAD,He_Fan_2021_LUAD4,142,He_Fan_2021
2322,Tumor Club_AT2_LUAD,He_Fan_2021_LUAD5,94,He_Fan_2021
2323,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T06,39,Kim_Lee_2020
2324,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T08,22,Kim_Lee_2020
2325,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T09,95,Kim_Lee_2020
2326,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T18,5,Kim_Lee_2020
2327,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T19,256,Kim_Lee_2020
2328,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T20,79,Kim_Lee_2020
2329,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T25,182,Kim_Lee_2020
2330,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T30,546,Kim_Lee_2020
2331,Tumor Club_AT2_LUAD,Kim_Lee_2020_LUNG_T34,53,Kim_Lee_2020
2332,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT1A,4,Lambrechts_Thienpont_2018_6149v1
2333,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT1B,2,Lambrechts_Thienpont_2018_6149v1
2334,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT1C,9,Lambrechts_Thienpont_2018_6149v1
2335,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT2A,5,Lambrechts_Thienpont_2018_6149v1
2336,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT2B,35,Lambrechts_Thienpont_2018_6149v1
2337,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2338,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1295,19,Lambrechts_Thienpont_2018_6149v2
2339,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1296,28,Lambrechts_Thienpont_2018_6149v2
2340,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1297,57,Lambrechts_Thienpont_2018_6149v2
2341,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1298,14,Lambrechts_Thienpont_2018_6149v2
2342,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1299,117,Lambrechts_Thienpont_2018_6149v2
2343,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1300,64,Lambrechts_Thienpont_2018_6149v2
2344,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_BT1375,82,Lambrechts_Thienpont_2018_6653
2345,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_BT1376,26,Lambrechts_Thienpont_2018_6653
2346,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_BT1377,18,Lambrechts_Thienpont_2018_6653
2347,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,63,Lambrechts_Thienpont_2018_6653
2348,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,95,Lambrechts_Thienpont_2018_6653
2349,Tumor Club_AT2_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,105,Lambrechts_Thienpont_2018_6653
2350,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516662,5,Laughney_Massague_2020
2351,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516663,11,Laughney_Massague_2020
2352,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516667,17,Laughney_Massague_2020
2353,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516669,5,Laughney_Massague_2020
2354,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516670,16,Laughney_Massague_2020
2355,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516672,6,Laughney_Massague_2020
2356,Tumor Club_AT2_LUAD,Laughney_Massague_2020_GSM3516674,129,Laughney_Massague_2020
2357,Tumor Club_AT2_LUAD,Maynard_Bivona_2020_LT_S66,55,Maynard_Bivona_2020
2358,Tumor Club_AT2_LUAD,UKIM-V-2_P4_tumor_primary,16,UKIM-V-2
2359,Tumor Club_AT2_LUAD,UKIM-V-2_P5_tumor_primary,5,UKIM-V-2
2360,Tumor Club_AT2_LUAD,UKIM-V-2_P6_tumor_primary,21,UKIM-V-2
2361,Tumor Club_AT2_LUAD,UKIM-V-2_P8_tumor_primary,5,UKIM-V-2
2362,Tumor Club_AT2_LUAD,UKIM-V-2_P9_tumor_primary,83,UKIM-V-2
2363,Tumor Club_AT2_LUAD,UKIM-V-2_P10_tumor_primary,37,UKIM-V-2
2364,Tumor Club_AT2_LUAD,UKIM-V-2_P13_tumor_primary,33,UKIM-V-2
2365,Tumor Club_AT2_LUAD,UKIM-V-2_P14_tumor_primary,862,UKIM-V-2
2366,Tumor Club_AT2_LUAD,UKIM-V-2_P16_tumor_primary,47,UKIM-V-2
2367,Tumor Club_AT2_LUAD,UKIM-V-2_P17_tumor_primary,5,UKIM-V-2
2368,Tumor Club_AT2_LUAD,UKIM-V_P1_tumor_primary,6,UKIM-V
2369,Tumor Club_AT2_LUAD,UKIM-V_P2_tumor_primary,80,UKIM-V
2370,Tumor Club_AT2_LUAD,UKIM-V_P3_tumor_primary,351,UKIM-V
2371,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p1t1,22,Zilionis_Klein_2019
2372,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p1t2,24,Zilionis_Klein_2019
2373,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p1t3,6,Zilionis_Klein_2019
2374,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p1t4,14,Zilionis_Klein_2019
2375,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p4t1,1,Zilionis_Klein_2019
2376,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p4t2,4,Zilionis_Klein_2019
2377,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p4t3,2,Zilionis_Klein_2019
2378,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p6t1,14,Zilionis_Klein_2019
2379,Tumor Club_AT2_LUAD,Zilionis_Klein_2019_p6t2,14,Zilionis_Klein_2019
2380,Tumor LUAD,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
2381,Tumor LUAD,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
2382,Tumor LUAD,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
2383,Tumor LUAD,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
2384,Tumor LUAD,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
2385,Tumor LUAD,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
2386,Tumor LUAD,He_Fan_2021_LUAD1,0,He_Fan_2021
2387,Tumor LUAD,He_Fan_2021_LUAD2,0,He_Fan_2021
2388,Tumor LUAD,He_Fan_2021_LUAD3,0,He_Fan_2021
2389,Tumor LUAD,He_Fan_2021_LUAD4,0,He_Fan_2021
2390,Tumor LUAD,He_Fan_2021_LUAD5,0,He_Fan_2021
2391,Tumor LUAD,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
2392,Tumor LUAD,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
2393,Tumor LUAD,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
2394,Tumor LUAD,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
2395,Tumor LUAD,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
2396,Tumor LUAD,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
2397,Tumor LUAD,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
2398,Tumor LUAD,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
2399,Tumor LUAD,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
2400,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
2401,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
2402,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
2403,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
2404,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
2405,Tumor LUAD,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2406,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
2407,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1296,0,Lambrechts_Thienpont_2018_6149v2
2408,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1297,0,Lambrechts_Thienpont_2018_6149v2
2409,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1298,0,Lambrechts_Thienpont_2018_6149v2
2410,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
2411,Tumor LUAD,Lambrechts_Thienpont_2018_6149v2_BT1300,0,Lambrechts_Thienpont_2018_6149v2
2412,Tumor LUAD,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
2413,Tumor LUAD,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
2414,Tumor LUAD,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
2415,Tumor LUAD,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0,Lambrechts_Thienpont_2018_6653
2416,Tumor LUAD,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
2417,Tumor LUAD,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
2418,Tumor LUAD,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2419,Tumor LUAD,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
2420,Tumor LUAD,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
2421,Tumor LUAD,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
2422,Tumor LUAD,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
2423,Tumor LUAD,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
2424,Tumor LUAD,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2425,Tumor LUAD,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
2426,Tumor LUAD,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
2427,Tumor LUAD,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
2428,Tumor LUAD,UKIM-V-2_P6_tumor_primary,11,UKIM-V-2
2429,Tumor LUAD,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
2430,Tumor LUAD,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
2431,Tumor LUAD,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
2432,Tumor LUAD,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
2433,Tumor LUAD,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
2434,Tumor LUAD,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
2435,Tumor LUAD,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
2436,Tumor LUAD,UKIM-V_P1_tumor_primary,0,UKIM-V
2437,Tumor LUAD,UKIM-V_P2_tumor_primary,0,UKIM-V
2438,Tumor LUAD,UKIM-V_P3_tumor_primary,0,UKIM-V
2439,Tumor LUAD,Zilionis_Klein_2019_p1t1,0,Zilionis_Klein_2019
2440,Tumor LUAD,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
2441,Tumor LUAD,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
2442,Tumor LUAD,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
2443,Tumor LUAD,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
2444,Tumor LUAD,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
2445,Tumor LUAD,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
2446,Tumor LUAD,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
2447,Tumor LUAD,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2448,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
2449,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
2450,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
2451,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
2452,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
2453,Tumor LUAD_AT1/2,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
2454,Tumor LUAD_AT1/2,He_Fan_2021_LUAD1,0,He_Fan_2021
2455,Tumor LUAD_AT1/2,He_Fan_2021_LUAD2,0,He_Fan_2021
2456,Tumor LUAD_AT1/2,He_Fan_2021_LUAD3,0,He_Fan_2021
2457,Tumor LUAD_AT1/2,He_Fan_2021_LUAD4,0,He_Fan_2021
2458,Tumor LUAD_AT1/2,He_Fan_2021_LUAD5,0,He_Fan_2021
2459,Tumor LUAD_AT1/2,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
2460,Tumor LUAD_AT1/2,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
2461,Tumor LUAD_AT1/2,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
