,cell_type_adjusted,sample,0,dataset
2150,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453581,51,Wu_Zhou_2021
2151,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2152,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2153,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2154,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453581,36,Wu_Zhou_2021
2155,cDC1,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2156,cDC2,Wu_Zhou_2021_GSM4453581,7,Wu_Zhou_2021
2157,myeloid dividing,Wu_Zhou_2021_GSM4453581,9,Wu_Zhou_2021
2158,pDC,Wu_Zhou_2021_GSM4453581,4,Wu_Zhou_2021
2159,stromal dividing,Wu_Zhou_2021_GSM4453581,1,Wu_Zhou_2021
2160,AT2,Wu_Zhou_2021_GSM4453582,88,Wu_Zhou_2021
2161,B cell,Wu_Zhou_2021_GSM4453582,112,Wu_Zhou_2021
2162,B cell dividing,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2163,Ciliated,Wu_Zhou_2021_GSM4453582,5,Wu_Zhou_2021
2164,Club/AT2,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2165,DC mature,Wu_Zhou_2021_GSM4453582,22,Wu_Zhou_2021
2166,Endothelial cell arterial,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2167,Endothelial cell capillary,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2168,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2169,Endothelial cell venous,Wu_Zhou_2021_GSM4453582,5,Wu_Zhou_2021
2170,Fibroblast adventitial,Wu_Zhou_2021_GSM4453582,1,Wu_Zhou_2021
2171,Fibroblast alveolar,Wu_Zhou_2021_GSM4453582,5,Wu_Zhou_2021
2172,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453582,23,Wu_Zhou_2021
2173,Macrophage,Wu_Zhou_2021_GSM4453582,272,Wu_Zhou_2021
2174,Macrophage alveolar,Wu_Zhou_2021_GSM4453582,9,Wu_Zhou_2021
2175,Mast cell,Wu_Zhou_2021_GSM4453582,76,Wu_Zhou_2021
2176,Mesothelial,Wu_Zhou_2021_GSM4453582,1,Wu_Zhou_2021
2177,Monocyte classical,Wu_Zhou_2021_GSM4453582,185,Wu_Zhou_2021
2178,Monocyte non-classical,Wu_Zhou_2021_GSM4453582,7,Wu_Zhou_2021
2179,NK cell,Wu_Zhou_2021_GSM4453582,35,Wu_Zhou_2021
2180,NK cell dividing,Wu_Zhou_2021_GSM4453582,1,Wu_Zhou_2021
2181,Neutrophils,Wu_Zhou_2021_GSM4453582,6,Wu_Zhou_2021
2182,Pericyte,Wu_Zhou_2021_GSM4453582,8,Wu_Zhou_2021
2183,Plasma cell,Wu_Zhou_2021_GSM4453582,565,Wu_Zhou_2021
2184,Plasma cell dividing,Wu_Zhou_2021_GSM4453582,4,Wu_Zhou_2021
2185,Smooth muscle cell,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2186,T cell CD4,Wu_Zhou_2021_GSM4453582,101,Wu_Zhou_2021
2187,T cell CD4 dividing,Wu_Zhou_2021_GSM4453582,50,Wu_Zhou_2021
2188,T cell CD8 activated,Wu_Zhou_2021_GSM4453582,4,Wu_Zhou_2021
2189,T cell CD8 dividing,Wu_Zhou_2021_GSM4453582,29,Wu_Zhou_2021
2190,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453582,245,Wu_Zhou_2021
2191,T cell CD8 naive,Wu_Zhou_2021_GSM4453582,6,Wu_Zhou_2021
2192,T cell CD8 terminally exhausted,Wu_Zhou_2021_GSM4453582,118,Wu_Zhou_2021
2193,T cell NK-like,Wu_Zhou_2021_GSM4453582,12,Wu_Zhou_2021
2194,T cell regulatory,Wu_Zhou_2021_GSM4453582,151,Wu_Zhou_2021
2195,Tumor AT2_LUAD,Wu_Zhou_2021_GSM4453582,2,Wu_Zhou_2021
2196,Tumor EMT_mitotic,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2197,Tumor LUAD,Wu_Zhou_2021_GSM4453582,1,Wu_Zhou_2021
2198,Tumor LUAD_AT2_Club,Wu_Zhou_2021_GSM4453582,10,Wu_Zhou_2021
2199,Tumor LUAD_mitotic,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2200,Tumor LUAD_mitotic_LUSC,Wu_Zhou_2021_GSM4453582,5,Wu_Zhou_2021
2201,Tumor LUSC,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2202,Tumor LUSC2,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2203,Tumor LUSC_LUAD,Wu_Zhou_2021_GSM4453582,35,Wu_Zhou_2021
2204,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453582,31,Wu_Zhou_2021
2205,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2206,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2207,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2208,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453582,1,Wu_Zhou_2021
2209,cDC1,Wu_Zhou_2021_GSM4453582,10,Wu_Zhou_2021
2210,cDC2,Wu_Zhou_2021_GSM4453582,32,Wu_Zhou_2021
2211,myeloid dividing,Wu_Zhou_2021_GSM4453582,18,Wu_Zhou_2021
2212,pDC,Wu_Zhou_2021_GSM4453582,20,Wu_Zhou_2021
2213,stromal dividing,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
2214,AT2,Wu_Zhou_2021_GSM4453583,219,Wu_Zhou_2021
2215,B cell,Wu_Zhou_2021_GSM4453583,57,Wu_Zhou_2021
2216,B cell dividing,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2217,Ciliated,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2218,Club/AT2,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2219,DC mature,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2220,Endothelial cell arterial,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2221,Endothelial cell capillary,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2222,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2223,Endothelial cell venous,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2224,Fibroblast adventitial,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2225,Fibroblast alveolar,Wu_Zhou_2021_GSM4453583,26,Wu_Zhou_2021
2226,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2227,Macrophage,Wu_Zhou_2021_GSM4453583,273,Wu_Zhou_2021
2228,Macrophage alveolar,Wu_Zhou_2021_GSM4453583,20,Wu_Zhou_2021
2229,Mast cell,Wu_Zhou_2021_GSM4453583,74,Wu_Zhou_2021
2230,Mesothelial,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2231,Monocyte classical,Wu_Zhou_2021_GSM4453583,24,Wu_Zhou_2021
2232,Monocyte non-classical,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2233,NK cell,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2234,NK cell dividing,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2235,Neutrophils,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2236,Pericyte,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2237,Plasma cell,Wu_Zhou_2021_GSM4453583,72,Wu_Zhou_2021
2238,Plasma cell dividing,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2239,Smooth muscle cell,Wu_Zhou_2021_GSM4453583,3,Wu_Zhou_2021
2240,T cell CD4,Wu_Zhou_2021_GSM4453583,27,Wu_Zhou_2021
2241,T cell CD4 dividing,Wu_Zhou_2021_GSM4453583,8,Wu_Zhou_2021
2242,T cell CD8 activated,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2243,T cell CD8 dividing,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2244,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453583,5,Wu_Zhou_2021
2245,T cell CD8 naive,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2246,T cell CD8 terminally exhausted,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2247,T cell NK-like,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2248,T cell regulatory,Wu_Zhou_2021_GSM4453583,7,Wu_Zhou_2021
2249,Tumor AT2_LUAD,Wu_Zhou_2021_GSM4453583,10,Wu_Zhou_2021
2250,Tumor EMT_mitotic,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2251,Tumor LUAD,Wu_Zhou_2021_GSM4453583,140,Wu_Zhou_2021
2252,Tumor LUAD_AT2_Club,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2253,Tumor LUAD_mitotic,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2254,Tumor LUAD_mitotic_LUSC,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2255,Tumor LUSC,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2256,Tumor LUSC2,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2257,Tumor LUSC_LUAD,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2258,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453583,23,Wu_Zhou_2021
2259,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2260,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2261,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2262,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2263,cDC1,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2264,cDC2,Wu_Zhou_2021_GSM4453583,20,Wu_Zhou_2021
2265,myeloid dividing,Wu_Zhou_2021_GSM4453583,9,Wu_Zhou_2021
2266,pDC,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2267,stromal dividing,Wu_Zhou_2021_GSM4453583,1,Wu_Zhou_2021
2268,AT2,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2269,B cell,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2270,B cell dividing,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2271,Ciliated,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2272,Club/AT2,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2273,DC mature,Wu_Zhou_2021_GSM4453584,8,Wu_Zhou_2021
2274,Endothelial cell arterial,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2275,Endothelial cell capillary,Wu_Zhou_2021_GSM4453584,15,Wu_Zhou_2021
2276,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453584,7,Wu_Zhou_2021
2277,Endothelial cell venous,Wu_Zhou_2021_GSM4453584,224,Wu_Zhou_2021
2278,Fibroblast adventitial,Wu_Zhou_2021_GSM4453584,3,Wu_Zhou_2021
2279,Fibroblast alveolar,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2280,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453584,307,Wu_Zhou_2021
2281,Macrophage,Wu_Zhou_2021_GSM4453584,146,Wu_Zhou_2021
2282,Macrophage alveolar,Wu_Zhou_2021_GSM4453584,6,Wu_Zhou_2021
2283,Mast cell,Wu_Zhou_2021_GSM4453584,10,Wu_Zhou_2021
2284,Mesothelial,Wu_Zhou_2021_GSM4453584,1,Wu_Zhou_2021
2285,Monocyte classical,Wu_Zhou_2021_GSM4453584,13,Wu_Zhou_2021
2286,Monocyte non-classical,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2287,NK cell,Wu_Zhou_2021_GSM4453584,2,Wu_Zhou_2021
2288,NK cell dividing,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2289,Neutrophils,Wu_Zhou_2021_GSM4453584,1,Wu_Zhou_2021
2290,Pericyte,Wu_Zhou_2021_GSM4453584,49,Wu_Zhou_2021
2291,Plasma cell,Wu_Zhou_2021_GSM4453584,132,Wu_Zhou_2021
2292,Plasma cell dividing,Wu_Zhou_2021_GSM4453584,1,Wu_Zhou_2021
2293,Smooth muscle cell,Wu_Zhou_2021_GSM4453584,5,Wu_Zhou_2021
2294,T cell CD4,Wu_Zhou_2021_GSM4453584,4,Wu_Zhou_2021
2295,T cell CD4 dividing,Wu_Zhou_2021_GSM4453584,10,Wu_Zhou_2021
2296,T cell CD8 activated,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2297,T cell CD8 dividing,Wu_Zhou_2021_GSM4453584,7,Wu_Zhou_2021
2298,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453584,1,Wu_Zhou_2021
2299,T cell CD8 naive,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2300,T cell CD8 terminally exhausted,Wu_Zhou_2021_GSM4453584,3,Wu_Zhou_2021
2301,T cell NK-like,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2302,T cell regulatory,Wu_Zhou_2021_GSM4453584,7,Wu_Zhou_2021
2303,Tumor AT2_LUAD,Wu_Zhou_2021_GSM4453584,6,Wu_Zhou_2021
2304,Tumor EMT_mitotic,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2305,Tumor LUAD,Wu_Zhou_2021_GSM4453584,9,Wu_Zhou_2021
2306,Tumor LUAD_AT2_Club,Wu_Zhou_2021_GSM4453584,14,Wu_Zhou_2021
2307,Tumor LUAD_mitotic,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2308,Tumor LUAD_mitotic_LUSC,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2309,Tumor LUSC,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2310,Tumor LUSC2,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2311,Tumor LUSC_LUAD,Wu_Zhou_2021_GSM4453584,3,Wu_Zhou_2021
2312,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453584,1532,Wu_Zhou_2021
2313,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2314,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2315,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2316,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2317,cDC1,Wu_Zhou_2021_GSM4453584,2,Wu_Zhou_2021
2318,cDC2,Wu_Zhou_2021_GSM4453584,43,Wu_Zhou_2021
2319,myeloid dividing,Wu_Zhou_2021_GSM4453584,18,Wu_Zhou_2021
2320,pDC,Wu_Zhou_2021_GSM4453584,2,Wu_Zhou_2021
2321,stromal dividing,Wu_Zhou_2021_GSM4453584,21,Wu_Zhou_2021
2322,AT2,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2323,B cell,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
2324,B cell dividing,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
2325,Ciliated,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2326,Club/AT2,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2327,DC mature,Wu_Zhou_2021_GSM4453585,4,Wu_Zhou_2021
2328,Endothelial cell arterial,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2329,Endothelial cell capillary,Wu_Zhou_2021_GSM4453585,2,Wu_Zhou_2021
2330,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2331,Endothelial cell venous,Wu_Zhou_2021_GSM4453585,32,Wu_Zhou_2021
2332,Fibroblast adventitial,Wu_Zhou_2021_GSM4453585,2,Wu_Zhou_2021
2333,Fibroblast alveolar,Wu_Zhou_2021_GSM4453585,2,Wu_Zhou_2021
2334,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453585,412,Wu_Zhou_2021
2335,Macrophage,Wu_Zhou_2021_GSM4453585,163,Wu_Zhou_2021
2336,Macrophage alveolar,Wu_Zhou_2021_GSM4453585,7,Wu_Zhou_2021
2337,Mast cell,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2338,Mesothelial,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2339,Monocyte classical,Wu_Zhou_2021_GSM4453585,36,Wu_Zhou_2021
2340,Monocyte non-classical,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2341,NK cell,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
2342,NK cell dividing,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2343,Neutrophils,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2344,Pericyte,Wu_Zhou_2021_GSM4453585,36,Wu_Zhou_2021
2345,Plasma cell,Wu_Zhou_2021_GSM4453585,77,Wu_Zhou_2021
2346,Plasma cell dividing,Wu_Zhou_2021_GSM4453585,5,Wu_Zhou_2021
2347,Smooth muscle cell,Wu_Zhou_2021_GSM4453585,5,Wu_Zhou_2021
2348,T cell CD4,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2349,T cell CD4 dividing,Wu_Zhou_2021_GSM4453585,8,Wu_Zhou_2021
2350,T cell CD8 activated,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2351,T cell CD8 dividing,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2352,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453585,7,Wu_Zhou_2021
2353,T cell CD8 naive,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2354,T cell CD8 terminally exhausted,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2355,T cell NK-like,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2356,T cell regulatory,Wu_Zhou_2021_GSM4453585,12,Wu_Zhou_2021
2357,Tumor AT2_LUAD,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2358,Tumor EMT_mitotic,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2359,Tumor LUAD,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2360,Tumor LUAD_AT2_Club,Wu_Zhou_2021_GSM4453585,8,Wu_Zhou_2021
2361,Tumor LUAD_mitotic,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2362,Tumor LUAD_mitotic_LUSC,Wu_Zhou_2021_GSM4453585,10,Wu_Zhou_2021
2363,Tumor LUSC,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2364,Tumor LUSC2,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
2365,Tumor LUSC_LUAD,Wu_Zhou_2021_GSM4453585,7,Wu_Zhou_2021
2366,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2367,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2368,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453585,1704,Wu_Zhou_2021
2369,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2370,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453585,11,Wu_Zhou_2021
2371,cDC1,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2372,cDC2,Wu_Zhou_2021_GSM4453585,14,Wu_Zhou_2021
2373,myeloid dividing,Wu_Zhou_2021_GSM4453585,24,Wu_Zhou_2021
2374,pDC,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
2375,stromal dividing,Wu_Zhou_2021_GSM4453585,14,Wu_Zhou_2021
2376,AT2,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2377,B cell,Wu_Zhou_2021_GSM4453586,6,Wu_Zhou_2021
2378,B cell dividing,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2379,Ciliated,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2380,Club/AT2,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2381,DC mature,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2382,Endothelial cell arterial,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2383,Endothelial cell capillary,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2384,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2385,Endothelial cell venous,Wu_Zhou_2021_GSM4453586,9,Wu_Zhou_2021
2386,Fibroblast adventitial,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2387,Fibroblast alveolar,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2388,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453586,33,Wu_Zhou_2021
2389,Macrophage,Wu_Zhou_2021_GSM4453586,128,Wu_Zhou_2021
2390,Macrophage alveolar,Wu_Zhou_2021_GSM4453586,7,Wu_Zhou_2021
2391,Mast cell,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2392,Mesothelial,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2393,Monocyte classical,Wu_Zhou_2021_GSM4453586,48,Wu_Zhou_2021
2394,Monocyte non-classical,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2395,NK cell,Wu_Zhou_2021_GSM4453586,5,Wu_Zhou_2021
2396,NK cell dividing,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2397,Neutrophils,Wu_Zhou_2021_GSM4453586,2,Wu_Zhou_2021
2398,Pericyte,Wu_Zhou_2021_GSM4453586,3,Wu_Zhou_2021
2399,Plasma cell,Wu_Zhou_2021_GSM4453586,24,Wu_Zhou_2021
2400,Plasma cell dividing,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2401,Smooth muscle cell,Wu_Zhou_2021_GSM4453586,2,Wu_Zhou_2021
2402,T cell CD4,Wu_Zhou_2021_GSM4453586,6,Wu_Zhou_2021
2403,T cell CD4 dividing,Wu_Zhou_2021_GSM4453586,2,Wu_Zhou_2021
2404,T cell CD8 activated,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2405,T cell CD8 dividing,Wu_Zhou_2021_GSM4453586,4,Wu_Zhou_2021
2406,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453586,6,Wu_Zhou_2021
2407,T cell CD8 naive,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2408,T cell CD8 terminally exhausted,Wu_Zhou_2021_GSM4453586,8,Wu_Zhou_2021
2409,T cell NK-like,Wu_Zhou_2021_GSM4453586,3,Wu_Zhou_2021
2410,T cell regulatory,Wu_Zhou_2021_GSM4453586,8,Wu_Zhou_2021
2411,Tumor AT2_LUAD,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2412,Tumor EMT_mitotic,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2413,Tumor LUAD,Wu_Zhou_2021_GSM4453586,3,Wu_Zhou_2021
2414,Tumor LUAD_AT2_Club,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2415,Tumor LUAD_mitotic,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2416,Tumor LUAD_mitotic_LUSC,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2417,Tumor LUSC,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2418,Tumor LUSC2,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2419,Tumor LUSC_LUAD,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2420,Tumor LUSC_LUAD_mitotic,Wu_Zhou_2021_GSM4453586,148,Wu_Zhou_2021
2421,Tumor LUSC_mitotic,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2422,Tumor LUSC_mitotic2,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2423,Tumor LUSC_mitotic_LUAD,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2424,Tumor NSCLC_mixed,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2425,cDC1,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2426,cDC2,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2427,myeloid dividing,Wu_Zhou_2021_GSM4453586,3,Wu_Zhou_2021
2428,pDC,Wu_Zhou_2021_GSM4453586,2,Wu_Zhou_2021
2429,stromal dividing,Wu_Zhou_2021_GSM4453586,1,Wu_Zhou_2021
2430,AT2,Wu_Zhou_2021_GSM4453587,294,Wu_Zhou_2021
2431,B cell,Wu_Zhou_2021_GSM4453587,51,Wu_Zhou_2021
2432,B cell dividing,Wu_Zhou_2021_GSM4453587,1,Wu_Zhou_2021
2433,Ciliated,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2434,Club/AT2,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2435,DC mature,Wu_Zhou_2021_GSM4453587,3,Wu_Zhou_2021
2436,Endothelial cell arterial,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2437,Endothelial cell capillary,Wu_Zhou_2021_GSM4453587,1,Wu_Zhou_2021
2438,Endothelial cell lymphatic,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2439,Endothelial cell venous,Wu_Zhou_2021_GSM4453587,13,Wu_Zhou_2021
2440,Fibroblast adventitial,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2441,Fibroblast alveolar,Wu_Zhou_2021_GSM4453587,3,Wu_Zhou_2021
2442,Fibroblast peribronchial,Wu_Zhou_2021_GSM4453587,13,Wu_Zhou_2021
2443,Macrophage,Wu_Zhou_2021_GSM4453587,42,Wu_Zhou_2021
2444,Macrophage alveolar,Wu_Zhou_2021_GSM4453587,8,Wu_Zhou_2021
2445,Mast cell,Wu_Zhou_2021_GSM4453587,41,Wu_Zhou_2021
2446,Mesothelial,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2447,Monocyte classical,Wu_Zhou_2021_GSM4453587,18,Wu_Zhou_2021
2448,Monocyte non-classical,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2449,NK cell,Wu_Zhou_2021_GSM4453587,10,Wu_Zhou_2021
2450,NK cell dividing,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2451,Neutrophils,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2452,Pericyte,Wu_Zhou_2021_GSM4453587,3,Wu_Zhou_2021
2453,Plasma cell,Wu_Zhou_2021_GSM4453587,50,Wu_Zhou_2021
2454,Plasma cell dividing,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
