,cell_type_adjusted,sample,0,dataset
2567,T cell CD8 activated,Laughney_Massague_2020_GSM3516665,36,Laughney_Massague_2020
2568,T cell CD8 activated,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
2569,T cell CD8 activated,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
2570,T cell CD8 activated,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
2571,T cell CD8 activated,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
2572,T cell CD8 activated,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
2573,T cell CD8 activated,Maynard_Bivona_2020_LT_S57,1,Maynard_Bivona_2020
2574,T cell CD8 activated,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
2575,T cell CD8 activated,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
2576,T cell CD8 activated,Maynard_Bivona_2020_LT_S71,9,Maynard_Bivona_2020
2577,T cell CD8 activated,Maynard_Bivona_2020_LT_S74,1,Maynard_Bivona_2020
2578,T cell CD8 activated,Maynard_Bivona_2020_LT_S79,6,Maynard_Bivona_2020
2579,T cell CD8 activated,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
2580,T cell CD8 activated,UKIM-V-2_P7_tumor_primary,7,UKIM-V-2
2581,T cell CD8 activated,UKIM-V-2_P11_tumor_primary,16,UKIM-V-2
2582,T cell CD8 activated,UKIM-V-2_P12_tumor_primary,44,UKIM-V-2
2583,T cell CD8 activated,UKIM-V-2_P15_tumor_primary,48,UKIM-V-2
2584,T cell CD8 activated,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
2585,T cell CD8 activated,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
2586,T cell CD8 activated,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
2587,T cell CD8 activated,Wu_Zhou_2021_GSM4453579,1,Wu_Zhou_2021
2588,T cell CD8 activated,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
2589,T cell CD8 activated,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2590,T cell CD8 activated,Wu_Zhou_2021_GSM4453582,4,Wu_Zhou_2021
2591,T cell CD8 activated,Wu_Zhou_2021_GSM4453583,2,Wu_Zhou_2021
2592,T cell CD8 activated,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2593,T cell CD8 activated,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2594,T cell CD8 activated,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2595,T cell CD8 activated,Wu_Zhou_2021_GSM4453587,1,Wu_Zhou_2021
2596,T cell CD8 activated,Wu_Zhou_2021_GSM4453588,3,Wu_Zhou_2021
2597,T cell CD8 activated,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
2598,T cell CD8 activated,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
2599,T cell CD8 activated,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
2600,T cell CD8 activated,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
2601,T cell CD8 activated,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
2602,T cell CD8 activated,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
2603,T cell CD8 activated,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
2604,T cell CD8 activated,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
2605,T cell CD8 activated,Wu_Zhou_2021_GSM4453597,8,Wu_Zhou_2021
2606,T cell CD8 activated,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
2607,T cell CD8 activated,Wu_Zhou_2021_GSM4453599,1,Wu_Zhou_2021
2608,T cell CD8 activated,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
2609,T cell CD8 activated,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
2610,T cell CD8 activated,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
2611,T cell CD8 activated,Wu_Zhou_2021_GSM4453603,1,Wu_Zhou_2021
2612,T cell CD8 activated,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
2613,T cell CD8 activated,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
2614,T cell CD8 activated,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
2615,T cell CD8 activated,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
2616,T cell CD8 activated,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
2617,T cell CD8 activated,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
2618,T cell CD8 activated,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
2619,T cell CD8 activated,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
2620,T cell CD8 activated,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
2621,T cell CD8 activated,Wu_Zhou_2021_GSM4453613,1,Wu_Zhou_2021
2622,T cell CD8 activated,Wu_Zhou_2021_GSM4453614,13,Wu_Zhou_2021
2623,T cell CD8 activated,Wu_Zhou_2021_GSM4453615,7,Wu_Zhou_2021
2624,T cell CD8 activated,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
2625,T cell CD8 activated,Wu_Zhou_2021_GSM4453617,1,Wu_Zhou_2021
2626,T cell CD8 activated,Zilionis_Klein_2019_p2t1,3,Zilionis_Klein_2019
2627,T cell CD8 activated,Zilionis_Klein_2019_p2t2,1,Zilionis_Klein_2019
2628,T cell CD8 activated,Zilionis_Klein_2019_p3t1,136,Zilionis_Klein_2019
2629,T cell CD8 activated,Zilionis_Klein_2019_p3t2,108,Zilionis_Klein_2019
2630,T cell CD8 activated,Zilionis_Klein_2019_p3t3,80,Zilionis_Klein_2019
2631,T cell CD8 activated,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
2632,T cell CD8 activated,Zilionis_Klein_2019_p5t2,27,Zilionis_Klein_2019
2633,T cell CD8 activated,Zilionis_Klein_2019_p7t1,20,Zilionis_Klein_2019
2634,T cell CD8 activated,Zilionis_Klein_2019_p7t2,16,Zilionis_Klein_2019
2635,T cell CD8 dividing,Chen_Zhang_2020_NSCLC-4,16,Chen_Zhang_2020
2636,T cell CD8 dividing,Chen_Zhang_2020_NSCLC-5,57,Chen_Zhang_2020
2637,T cell CD8 dividing,Chen_Zhang_2020_NSCLC-8,21,Chen_Zhang_2020
2638,T cell CD8 dividing,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
2639,T cell CD8 dividing,Chen_Zhang_2020_NSCLC-10,247,Chen_Zhang_2020
2640,T cell CD8 dividing,Kim_Lee_2020_BRONCHO_58,14,Kim_Lee_2020
2641,T cell CD8 dividing,Kim_Lee_2020_EBUS_06,6,Kim_Lee_2020
2642,T cell CD8 dividing,Kim_Lee_2020_EBUS_28,5,Kim_Lee_2020
2643,T cell CD8 dividing,Kim_Lee_2020_EBUS_49,14,Kim_Lee_2020
2644,T cell CD8 dividing,Kim_Lee_2020_LUNG_T28,32,Kim_Lee_2020
2645,T cell CD8 dividing,Kim_Lee_2020_LUNG_T31,28,Kim_Lee_2020
2646,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1290,31,Lambrechts_Thienpont_2018_6149v2
2647,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1291,36,Lambrechts_Thienpont_2018_6149v2
2648,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1292,12,Lambrechts_Thienpont_2018_6149v2
2649,T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1430m,27,Lambrechts_Thienpont_2018_6653
2650,T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1431m,3,Lambrechts_Thienpont_2018_6653
2651,T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,11,Lambrechts_Thienpont_2018_6653
2652,T cell CD8 dividing,Laughney_Massague_2020_GSM3516665,7,Laughney_Massague_2020
2653,T cell CD8 dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
2654,T cell CD8 dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
2655,T cell CD8 dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
2656,T cell CD8 dividing,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
2657,T cell CD8 dividing,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
2658,T cell CD8 dividing,Maynard_Bivona_2020_LT_S57,3,Maynard_Bivona_2020
2659,T cell CD8 dividing,Maynard_Bivona_2020_LT_S58,32,Maynard_Bivona_2020
2660,T cell CD8 dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
2661,T cell CD8 dividing,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
2662,T cell CD8 dividing,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
2663,T cell CD8 dividing,Maynard_Bivona_2020_LT_S79,2,Maynard_Bivona_2020
2664,T cell CD8 dividing,Maynard_Bivona_2020_LT_S82,4,Maynard_Bivona_2020
2665,T cell CD8 dividing,UKIM-V-2_P7_tumor_primary,4,UKIM-V-2
2666,T cell CD8 dividing,UKIM-V-2_P11_tumor_primary,10,UKIM-V-2
2667,T cell CD8 dividing,UKIM-V-2_P12_tumor_primary,32,UKIM-V-2
2668,T cell CD8 dividing,UKIM-V-2_P15_tumor_primary,47,UKIM-V-2
2669,T cell CD8 dividing,Wu_Zhou_2021_GSM4453576,8,Wu_Zhou_2021
2670,T cell CD8 dividing,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
2671,T cell CD8 dividing,Wu_Zhou_2021_GSM4453578,3,Wu_Zhou_2021
2672,T cell CD8 dividing,Wu_Zhou_2021_GSM4453579,59,Wu_Zhou_2021
2673,T cell CD8 dividing,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
2674,T cell CD8 dividing,Wu_Zhou_2021_GSM4453581,11,Wu_Zhou_2021
2675,T cell CD8 dividing,Wu_Zhou_2021_GSM4453582,29,Wu_Zhou_2021
2676,T cell CD8 dividing,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
2677,T cell CD8 dividing,Wu_Zhou_2021_GSM4453584,7,Wu_Zhou_2021
2678,T cell CD8 dividing,Wu_Zhou_2021_GSM4453585,3,Wu_Zhou_2021
2679,T cell CD8 dividing,Wu_Zhou_2021_GSM4453586,4,Wu_Zhou_2021
2680,T cell CD8 dividing,Wu_Zhou_2021_GSM4453587,1,Wu_Zhou_2021
2681,T cell CD8 dividing,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
2682,T cell CD8 dividing,Wu_Zhou_2021_GSM4453589,2,Wu_Zhou_2021
2683,T cell CD8 dividing,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
2684,T cell CD8 dividing,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
2685,T cell CD8 dividing,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
2686,T cell CD8 dividing,Wu_Zhou_2021_GSM4453593,11,Wu_Zhou_2021
2687,T cell CD8 dividing,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
2688,T cell CD8 dividing,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
2689,T cell CD8 dividing,Wu_Zhou_2021_GSM4453596,1,Wu_Zhou_2021
2690,T cell CD8 dividing,Wu_Zhou_2021_GSM4453597,1,Wu_Zhou_2021
2691,T cell CD8 dividing,Wu_Zhou_2021_GSM4453598,2,Wu_Zhou_2021
2692,T cell CD8 dividing,Wu_Zhou_2021_GSM4453599,1,Wu_Zhou_2021
2693,T cell CD8 dividing,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
2694,T cell CD8 dividing,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
2695,T cell CD8 dividing,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
2696,T cell CD8 dividing,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
2697,T cell CD8 dividing,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
2698,T cell CD8 dividing,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
2699,T cell CD8 dividing,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
2700,T cell CD8 dividing,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
2701,T cell CD8 dividing,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
2702,T cell CD8 dividing,Wu_Zhou_2021_GSM4453609,2,Wu_Zhou_2021
2703,T cell CD8 dividing,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
2704,T cell CD8 dividing,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
2705,T cell CD8 dividing,Wu_Zhou_2021_GSM4453612,1,Wu_Zhou_2021
2706,T cell CD8 dividing,Wu_Zhou_2021_GSM4453613,1,Wu_Zhou_2021
2707,T cell CD8 dividing,Wu_Zhou_2021_GSM4453614,3,Wu_Zhou_2021
2708,T cell CD8 dividing,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
2709,T cell CD8 dividing,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
2710,T cell CD8 dividing,Wu_Zhou_2021_GSM4453617,10,Wu_Zhou_2021
2711,T cell CD8 dividing,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
2712,T cell CD8 dividing,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
2713,T cell CD8 dividing,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
2714,T cell CD8 dividing,Zilionis_Klein_2019_p3t2,1,Zilionis_Klein_2019
2715,T cell CD8 dividing,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
2716,T cell CD8 dividing,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
2717,T cell CD8 dividing,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
2718,T cell CD8 dividing,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
2719,T cell CD8 dividing,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
2720,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-4,632,Chen_Zhang_2020
2721,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-5,1516,Chen_Zhang_2020
2722,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-8,531,Chen_Zhang_2020
2723,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
2724,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-10,3099,Chen_Zhang_2020
2725,T cell CD8 effector memory,Kim_Lee_2020_BRONCHO_58,255,Kim_Lee_2020
2726,T cell CD8 effector memory,Kim_Lee_2020_EBUS_06,34,Kim_Lee_2020
2727,T cell CD8 effector memory,Kim_Lee_2020_EBUS_28,43,Kim_Lee_2020
2728,T cell CD8 effector memory,Kim_Lee_2020_EBUS_49,40,Kim_Lee_2020
2729,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T28,317,Kim_Lee_2020
2730,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T31,1063,Kim_Lee_2020
2731,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1290,257,Lambrechts_Thienpont_2018_6149v2
2732,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1291,272,Lambrechts_Thienpont_2018_6149v2
2733,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1292,204,Lambrechts_Thienpont_2018_6149v2
2734,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1430m,107,Lambrechts_Thienpont_2018_6653
2735,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1431m,283,Lambrechts_Thienpont_2018_6653
2736,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1432m,176,Lambrechts_Thienpont_2018_6653
2737,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516665,159,Laughney_Massague_2020
2738,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
2739,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
2740,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S42,41,Maynard_Bivona_2020
2741,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
2742,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
2743,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S57,37,Maynard_Bivona_2020
2744,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S58,17,Maynard_Bivona_2020
2745,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
2746,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S71,54,Maynard_Bivona_2020
2747,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S74,60,Maynard_Bivona_2020
2748,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S79,145,Maynard_Bivona_2020
2749,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S82,62,Maynard_Bivona_2020
2750,T cell CD8 effector memory,UKIM-V-2_P7_tumor_primary,174,UKIM-V-2
2751,T cell CD8 effector memory,UKIM-V-2_P11_tumor_primary,648,UKIM-V-2
2752,T cell CD8 effector memory,UKIM-V-2_P12_tumor_primary,803,UKIM-V-2
2753,T cell CD8 effector memory,UKIM-V-2_P15_tumor_primary,410,UKIM-V-2
2754,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453576,1,Wu_Zhou_2021
2755,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
2756,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
2757,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453579,20,Wu_Zhou_2021
2758,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453580,1,Wu_Zhou_2021
2759,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453581,5,Wu_Zhou_2021
2760,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453582,245,Wu_Zhou_2021
2761,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453583,5,Wu_Zhou_2021
2762,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453584,1,Wu_Zhou_2021
2763,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453585,7,Wu_Zhou_2021
2764,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453586,6,Wu_Zhou_2021
2765,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453587,8,Wu_Zhou_2021
2766,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453588,5,Wu_Zhou_2021
2767,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
2768,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
2769,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
2770,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
2771,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453593,6,Wu_Zhou_2021
2772,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453594,9,Wu_Zhou_2021
2773,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
2774,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453596,1,Wu_Zhou_2021
2775,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453597,65,Wu_Zhou_2021
2776,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453598,2,Wu_Zhou_2021
2777,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453599,17,Wu_Zhou_2021
2778,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
2779,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453601,3,Wu_Zhou_2021
2780,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453602,7,Wu_Zhou_2021
2781,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453603,7,Wu_Zhou_2021
2782,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
2783,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
2784,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
2785,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453607,9,Wu_Zhou_2021
2786,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
2787,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453609,2,Wu_Zhou_2021
2788,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453610,1,Wu_Zhou_2021
2789,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
2790,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453612,10,Wu_Zhou_2021
2791,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453613,15,Wu_Zhou_2021
2792,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453614,42,Wu_Zhou_2021
2793,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453615,45,Wu_Zhou_2021
2794,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
2795,T cell CD8 effector memory,Wu_Zhou_2021_GSM4453617,39,Wu_Zhou_2021
2796,T cell CD8 effector memory,Zilionis_Klein_2019_p2t1,5,Zilionis_Klein_2019
2797,T cell CD8 effector memory,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
2798,T cell CD8 effector memory,Zilionis_Klein_2019_p3t1,55,Zilionis_Klein_2019
2799,T cell CD8 effector memory,Zilionis_Klein_2019_p3t2,61,Zilionis_Klein_2019
2800,T cell CD8 effector memory,Zilionis_Klein_2019_p3t3,46,Zilionis_Klein_2019
2801,T cell CD8 effector memory,Zilionis_Klein_2019_p5t1,2,Zilionis_Klein_2019
2802,T cell CD8 effector memory,Zilionis_Klein_2019_p5t2,105,Zilionis_Klein_2019
2803,T cell CD8 effector memory,Zilionis_Klein_2019_p7t1,30,Zilionis_Klein_2019
2804,T cell CD8 effector memory,Zilionis_Klein_2019_p7t2,31,Zilionis_Klein_2019
2805,T cell CD8 naive,Chen_Zhang_2020_NSCLC-4,33,Chen_Zhang_2020
2806,T cell CD8 naive,Chen_Zhang_2020_NSCLC-5,30,Chen_Zhang_2020
2807,T cell CD8 naive,Chen_Zhang_2020_NSCLC-8,11,Chen_Zhang_2020
2808,T cell CD8 naive,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
2809,T cell CD8 naive,Chen_Zhang_2020_NSCLC-10,75,Chen_Zhang_2020
2810,T cell CD8 naive,Kim_Lee_2020_BRONCHO_58,91,Kim_Lee_2020
2811,T cell CD8 naive,Kim_Lee_2020_EBUS_06,93,Kim_Lee_2020
2812,T cell CD8 naive,Kim_Lee_2020_EBUS_28,11,Kim_Lee_2020
2813,T cell CD8 naive,Kim_Lee_2020_EBUS_49,64,Kim_Lee_2020
2814,T cell CD8 naive,Kim_Lee_2020_LUNG_T28,42,Kim_Lee_2020
2815,T cell CD8 naive,Kim_Lee_2020_LUNG_T31,54,Kim_Lee_2020
2816,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1290,21,Lambrechts_Thienpont_2018_6149v2
2817,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1291,64,Lambrechts_Thienpont_2018_6149v2
2818,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1292,9,Lambrechts_Thienpont_2018_6149v2
2819,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1430m,34,Lambrechts_Thienpont_2018_6653
2820,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1431m,53,Lambrechts_Thienpont_2018_6653
2821,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1432m,27,Lambrechts_Thienpont_2018_6653
2822,T cell CD8 naive,Laughney_Massague_2020_GSM3516665,26,Laughney_Massague_2020
2823,T cell CD8 naive,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
2824,T cell CD8 naive,Maynard_Bivona_2020_LT_S11,1,Maynard_Bivona_2020
2825,T cell CD8 naive,Maynard_Bivona_2020_LT_S42,5,Maynard_Bivona_2020
2826,T cell CD8 naive,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
2827,T cell CD8 naive,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
2828,T cell CD8 naive,Maynard_Bivona_2020_LT_S57,8,Maynard_Bivona_2020
2829,T cell CD8 naive,Maynard_Bivona_2020_LT_S58,10,Maynard_Bivona_2020
2830,T cell CD8 naive,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
2831,T cell CD8 naive,Maynard_Bivona_2020_LT_S71,7,Maynard_Bivona_2020
2832,T cell CD8 naive,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
2833,T cell CD8 naive,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
2834,T cell CD8 naive,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
2835,T cell CD8 naive,UKIM-V-2_P7_tumor_primary,53,UKIM-V-2
2836,T cell CD8 naive,UKIM-V-2_P11_tumor_primary,39,UKIM-V-2
2837,T cell CD8 naive,UKIM-V-2_P12_tumor_primary,138,UKIM-V-2
2838,T cell CD8 naive,UKIM-V-2_P15_tumor_primary,82,UKIM-V-2
2839,T cell CD8 naive,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
2840,T cell CD8 naive,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
2841,T cell CD8 naive,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
2842,T cell CD8 naive,Wu_Zhou_2021_GSM4453579,0,Wu_Zhou_2021
2843,T cell CD8 naive,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
2844,T cell CD8 naive,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
2845,T cell CD8 naive,Wu_Zhou_2021_GSM4453582,6,Wu_Zhou_2021
2846,T cell CD8 naive,Wu_Zhou_2021_GSM4453583,4,Wu_Zhou_2021
2847,T cell CD8 naive,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
2848,T cell CD8 naive,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
2849,T cell CD8 naive,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
2850,T cell CD8 naive,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
2851,T cell CD8 naive,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
2852,T cell CD8 naive,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
2853,T cell CD8 naive,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
2854,T cell CD8 naive,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
2855,T cell CD8 naive,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
2856,T cell CD8 naive,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
2857,T cell CD8 naive,Wu_Zhou_2021_GSM4453594,1,Wu_Zhou_2021
2858,T cell CD8 naive,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
