,cell_type_adjusted,sample,0,dataset
2148,T cell CD8 dividing,Laughney_Massague_2020_GSM3516667,2,Laughney_Massague_2020
2149,T cell CD8 dividing,Laughney_Massague_2020_GSM3516669,4,Laughney_Massague_2020
2150,T cell CD8 dividing,Laughney_Massague_2020_GSM3516670,3,Laughney_Massague_2020
2151,T cell CD8 dividing,Laughney_Massague_2020_GSM3516672,54,Laughney_Massague_2020
2152,T cell CD8 dividing,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2153,T cell CD8 dividing,Maynard_Bivona_2020_LT_S66,2,Maynard_Bivona_2020
2154,T cell CD8 dividing,UKIM-V-2_P4_tumor_primary,10,UKIM-V-2
2155,T cell CD8 dividing,UKIM-V-2_P5_tumor_primary,5,UKIM-V-2
2156,T cell CD8 dividing,UKIM-V-2_P6_tumor_primary,16,UKIM-V-2
2157,T cell CD8 dividing,UKIM-V-2_P8_tumor_primary,11,UKIM-V-2
2158,T cell CD8 dividing,UKIM-V-2_P9_tumor_primary,22,UKIM-V-2
2159,T cell CD8 dividing,UKIM-V-2_P10_tumor_primary,2,UKIM-V-2
2160,T cell CD8 dividing,UKIM-V-2_P13_tumor_primary,26,UKIM-V-2
2161,T cell CD8 dividing,UKIM-V-2_P14_tumor_primary,3,UKIM-V-2
2162,T cell CD8 dividing,UKIM-V-2_P16_tumor_primary,5,UKIM-V-2
2163,T cell CD8 dividing,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
2164,T cell CD8 dividing,UKIM-V_P1_tumor_primary,0,UKIM-V
2165,T cell CD8 dividing,UKIM-V_P2_tumor_primary,12,UKIM-V
2166,T cell CD8 dividing,UKIM-V_P3_tumor_primary,8,UKIM-V
2167,T cell CD8 dividing,Zilionis_Klein_2019_p1t1,1,Zilionis_Klein_2019
2168,T cell CD8 dividing,Zilionis_Klein_2019_p1t2,2,Zilionis_Klein_2019
2169,T cell CD8 dividing,Zilionis_Klein_2019_p1t3,1,Zilionis_Klein_2019
2170,T cell CD8 dividing,Zilionis_Klein_2019_p1t4,3,Zilionis_Klein_2019
2171,T cell CD8 dividing,Zilionis_Klein_2019_p4t1,1,Zilionis_Klein_2019
2172,T cell CD8 dividing,Zilionis_Klein_2019_p4t2,1,Zilionis_Klein_2019
2173,T cell CD8 dividing,Zilionis_Klein_2019_p4t3,2,Zilionis_Klein_2019
2174,T cell CD8 dividing,Zilionis_Klein_2019_p6t1,1,Zilionis_Klein_2019
2175,T cell CD8 dividing,Zilionis_Klein_2019_p6t2,2,Zilionis_Klein_2019
2176,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-1,81,Chen_Zhang_2020
2177,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-2,389,Chen_Zhang_2020
2178,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-3,254,Chen_Zhang_2020
2179,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-6,754,Chen_Zhang_2020
2180,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-7,240,Chen_Zhang_2020
2181,T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-11,391,Chen_Zhang_2020
2182,T cell CD8 effector memory,He_Fan_2021_LUAD1,119,He_Fan_2021
2183,T cell CD8 effector memory,He_Fan_2021_LUAD2,310,He_Fan_2021
2184,T cell CD8 effector memory,He_Fan_2021_LUAD3,130,He_Fan_2021
2185,T cell CD8 effector memory,He_Fan_2021_LUAD4,41,He_Fan_2021
2186,T cell CD8 effector memory,He_Fan_2021_LUAD5,81,He_Fan_2021
2187,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T06,297,Kim_Lee_2020
2188,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T08,232,Kim_Lee_2020
2189,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T09,683,Kim_Lee_2020
2190,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T18,134,Kim_Lee_2020
2191,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T19,175,Kim_Lee_2020
2192,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T20,513,Kim_Lee_2020
2193,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T25,210,Kim_Lee_2020
2194,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T30,262,Kim_Lee_2020
2195,T cell CD8 effector memory,Kim_Lee_2020_LUNG_T34,84,Kim_Lee_2020
2196,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1A,31,Lambrechts_Thienpont_2018_6149v1
2197,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1B,26,Lambrechts_Thienpont_2018_6149v1
2198,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1C,60,Lambrechts_Thienpont_2018_6149v1
2199,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
2200,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2B,57,Lambrechts_Thienpont_2018_6149v1
2201,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2202,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1295,296,Lambrechts_Thienpont_2018_6149v2
2203,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1296,421,Lambrechts_Thienpont_2018_6149v2
2204,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1297,422,Lambrechts_Thienpont_2018_6149v2
2205,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1298,259,Lambrechts_Thienpont_2018_6149v2
2206,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1299,538,Lambrechts_Thienpont_2018_6149v2
2207,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1300,405,Lambrechts_Thienpont_2018_6149v2
2208,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1375,85,Lambrechts_Thienpont_2018_6653
2209,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1376,66,Lambrechts_Thienpont_2018_6653
2210,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1377,43,Lambrechts_Thienpont_2018_6653
2211,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,80,Lambrechts_Thienpont_2018_6653
2212,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,86,Lambrechts_Thienpont_2018_6653
2213,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,76,Lambrechts_Thienpont_2018_6653
2214,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516662,2,Laughney_Massague_2020
2215,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516663,502,Laughney_Massague_2020
2216,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516667,658,Laughney_Massague_2020
2217,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516669,1,Laughney_Massague_2020
2218,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516670,37,Laughney_Massague_2020
2219,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516672,308,Laughney_Massague_2020
2220,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516674,5,Laughney_Massague_2020
2221,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S66,128,Maynard_Bivona_2020
2222,T cell CD8 effector memory,UKIM-V-2_P4_tumor_primary,209,UKIM-V-2
2223,T cell CD8 effector memory,UKIM-V-2_P5_tumor_primary,209,UKIM-V-2
2224,T cell CD8 effector memory,UKIM-V-2_P6_tumor_primary,254,UKIM-V-2
2225,T cell CD8 effector memory,UKIM-V-2_P8_tumor_primary,39,UKIM-V-2
2226,T cell CD8 effector memory,UKIM-V-2_P9_tumor_primary,681,UKIM-V-2
2227,T cell CD8 effector memory,UKIM-V-2_P10_tumor_primary,387,UKIM-V-2
2228,T cell CD8 effector memory,UKIM-V-2_P13_tumor_primary,512,UKIM-V-2
2229,T cell CD8 effector memory,UKIM-V-2_P14_tumor_primary,578,UKIM-V-2
2230,T cell CD8 effector memory,UKIM-V-2_P16_tumor_primary,207,UKIM-V-2
2231,T cell CD8 effector memory,UKIM-V-2_P17_tumor_primary,48,UKIM-V-2
2232,T cell CD8 effector memory,UKIM-V_P1_tumor_primary,15,UKIM-V
2233,T cell CD8 effector memory,UKIM-V_P2_tumor_primary,215,UKIM-V
2234,T cell CD8 effector memory,UKIM-V_P3_tumor_primary,374,UKIM-V
2235,T cell CD8 effector memory,Zilionis_Klein_2019_p1t1,96,Zilionis_Klein_2019
2236,T cell CD8 effector memory,Zilionis_Klein_2019_p1t2,111,Zilionis_Klein_2019
2237,T cell CD8 effector memory,Zilionis_Klein_2019_p1t3,71,Zilionis_Klein_2019
2238,T cell CD8 effector memory,Zilionis_Klein_2019_p1t4,82,Zilionis_Klein_2019
2239,T cell CD8 effector memory,Zilionis_Klein_2019_p4t1,177,Zilionis_Klein_2019
2240,T cell CD8 effector memory,Zilionis_Klein_2019_p4t2,143,Zilionis_Klein_2019
2241,T cell CD8 effector memory,Zilionis_Klein_2019_p4t3,156,Zilionis_Klein_2019
2242,T cell CD8 effector memory,Zilionis_Klein_2019_p6t1,170,Zilionis_Klein_2019
2243,T cell CD8 effector memory,Zilionis_Klein_2019_p6t2,138,Zilionis_Klein_2019
2244,T cell CD8 naive,Chen_Zhang_2020_NSCLC-1,125,Chen_Zhang_2020
2245,T cell CD8 naive,Chen_Zhang_2020_NSCLC-2,105,Chen_Zhang_2020
2246,T cell CD8 naive,Chen_Zhang_2020_NSCLC-3,17,Chen_Zhang_2020
2247,T cell CD8 naive,Chen_Zhang_2020_NSCLC-6,9,Chen_Zhang_2020
2248,T cell CD8 naive,Chen_Zhang_2020_NSCLC-7,64,Chen_Zhang_2020
2249,T cell CD8 naive,Chen_Zhang_2020_NSCLC-11,29,Chen_Zhang_2020
2250,T cell CD8 naive,He_Fan_2021_LUAD1,15,He_Fan_2021
2251,T cell CD8 naive,He_Fan_2021_LUAD2,196,He_Fan_2021
2252,T cell CD8 naive,He_Fan_2021_LUAD3,28,He_Fan_2021
2253,T cell CD8 naive,He_Fan_2021_LUAD4,20,He_Fan_2021
2254,T cell CD8 naive,He_Fan_2021_LUAD5,68,He_Fan_2021
2255,T cell CD8 naive,Kim_Lee_2020_LUNG_T06,111,Kim_Lee_2020
2256,T cell CD8 naive,Kim_Lee_2020_LUNG_T08,83,Kim_Lee_2020
2257,T cell CD8 naive,Kim_Lee_2020_LUNG_T09,100,Kim_Lee_2020
2258,T cell CD8 naive,Kim_Lee_2020_LUNG_T18,76,Kim_Lee_2020
2259,T cell CD8 naive,Kim_Lee_2020_LUNG_T19,123,Kim_Lee_2020
2260,T cell CD8 naive,Kim_Lee_2020_LUNG_T20,133,Kim_Lee_2020
2261,T cell CD8 naive,Kim_Lee_2020_LUNG_T25,125,Kim_Lee_2020
2262,T cell CD8 naive,Kim_Lee_2020_LUNG_T30,19,Kim_Lee_2020
2263,T cell CD8 naive,Kim_Lee_2020_LUNG_T34,13,Kim_Lee_2020
2264,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1A,9,Lambrechts_Thienpont_2018_6149v1
2265,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1B,5,Lambrechts_Thienpont_2018_6149v1
2266,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1C,15,Lambrechts_Thienpont_2018_6149v1
2267,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2A,9,Lambrechts_Thienpont_2018_6149v1
2268,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2B,2,Lambrechts_Thienpont_2018_6149v1
2269,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2270,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1295,12,Lambrechts_Thienpont_2018_6149v2
2271,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1296,33,Lambrechts_Thienpont_2018_6149v2
2272,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1297,40,Lambrechts_Thienpont_2018_6149v2
2273,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1298,7,Lambrechts_Thienpont_2018_6149v2
2274,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1299,35,Lambrechts_Thienpont_2018_6149v2
2275,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1300,132,Lambrechts_Thienpont_2018_6149v2
2276,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1375,59,Lambrechts_Thienpont_2018_6653
2277,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1376,30,Lambrechts_Thienpont_2018_6653
2278,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1377,24,Lambrechts_Thienpont_2018_6653
2279,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,54,Lambrechts_Thienpont_2018_6653
2280,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,55,Lambrechts_Thienpont_2018_6653
2281,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,35,Lambrechts_Thienpont_2018_6653
2282,T cell CD8 naive,Laughney_Massague_2020_GSM3516662,2,Laughney_Massague_2020
2283,T cell CD8 naive,Laughney_Massague_2020_GSM3516663,13,Laughney_Massague_2020
2284,T cell CD8 naive,Laughney_Massague_2020_GSM3516667,23,Laughney_Massague_2020
2285,T cell CD8 naive,Laughney_Massague_2020_GSM3516669,2,Laughney_Massague_2020
2286,T cell CD8 naive,Laughney_Massague_2020_GSM3516670,5,Laughney_Massague_2020
2287,T cell CD8 naive,Laughney_Massague_2020_GSM3516672,18,Laughney_Massague_2020
2288,T cell CD8 naive,Laughney_Massague_2020_GSM3516674,3,Laughney_Massague_2020
2289,T cell CD8 naive,Maynard_Bivona_2020_LT_S66,3,Maynard_Bivona_2020
2290,T cell CD8 naive,UKIM-V-2_P4_tumor_primary,26,UKIM-V-2
2291,T cell CD8 naive,UKIM-V-2_P5_tumor_primary,30,UKIM-V-2
2292,T cell CD8 naive,UKIM-V-2_P6_tumor_primary,87,UKIM-V-2
2293,T cell CD8 naive,UKIM-V-2_P8_tumor_primary,12,UKIM-V-2
2294,T cell CD8 naive,UKIM-V-2_P9_tumor_primary,110,UKIM-V-2
2295,T cell CD8 naive,UKIM-V-2_P10_tumor_primary,65,UKIM-V-2
2296,T cell CD8 naive,UKIM-V-2_P13_tumor_primary,73,UKIM-V-2
2297,T cell CD8 naive,UKIM-V-2_P14_tumor_primary,89,UKIM-V-2
2298,T cell CD8 naive,UKIM-V-2_P16_tumor_primary,32,UKIM-V-2
2299,T cell CD8 naive,UKIM-V-2_P17_tumor_primary,14,UKIM-V-2
2300,T cell CD8 naive,UKIM-V_P1_tumor_primary,8,UKIM-V
2301,T cell CD8 naive,UKIM-V_P2_tumor_primary,7,UKIM-V
2302,T cell CD8 naive,UKIM-V_P3_tumor_primary,11,UKIM-V
2303,T cell CD8 naive,Zilionis_Klein_2019_p1t1,1,Zilionis_Klein_2019
2304,T cell CD8 naive,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
2305,T cell CD8 naive,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
2306,T cell CD8 naive,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
2307,T cell CD8 naive,Zilionis_Klein_2019_p4t1,3,Zilionis_Klein_2019
2308,T cell CD8 naive,Zilionis_Klein_2019_p4t2,1,Zilionis_Klein_2019
2309,T cell CD8 naive,Zilionis_Klein_2019_p4t3,4,Zilionis_Klein_2019
2310,T cell CD8 naive,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
2311,T cell CD8 naive,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2312,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-1,1,Chen_Zhang_2020
2313,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-2,9,Chen_Zhang_2020
2314,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-3,69,Chen_Zhang_2020
2315,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-6,199,Chen_Zhang_2020
2316,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-7,28,Chen_Zhang_2020
2317,T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-11,140,Chen_Zhang_2020
2318,T cell CD8 terminally exhausted,He_Fan_2021_LUAD1,69,He_Fan_2021
2319,T cell CD8 terminally exhausted,He_Fan_2021_LUAD2,541,He_Fan_2021
2320,T cell CD8 terminally exhausted,He_Fan_2021_LUAD3,21,He_Fan_2021
2321,T cell CD8 terminally exhausted,He_Fan_2021_LUAD4,5,He_Fan_2021
2322,T cell CD8 terminally exhausted,He_Fan_2021_LUAD5,1018,He_Fan_2021
2323,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T06,17,Kim_Lee_2020
2324,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T08,32,Kim_Lee_2020
2325,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T09,137,Kim_Lee_2020
2326,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T18,73,Kim_Lee_2020
2327,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T19,9,Kim_Lee_2020
2328,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T20,144,Kim_Lee_2020
2329,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T25,7,Kim_Lee_2020
2330,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T30,6,Kim_Lee_2020
2331,T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T34,1,Kim_Lee_2020
2332,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1A,53,Lambrechts_Thienpont_2018_6149v1
2333,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1B,49,Lambrechts_Thienpont_2018_6149v1
2334,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1C,70,Lambrechts_Thienpont_2018_6149v1
2335,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2A,43,Lambrechts_Thienpont_2018_6149v1
2336,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2B,193,Lambrechts_Thienpont_2018_6149v1
2337,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
2338,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1295,879,Lambrechts_Thienpont_2018_6149v2
2339,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1296,1037,Lambrechts_Thienpont_2018_6149v2
2340,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1297,1006,Lambrechts_Thienpont_2018_6149v2
2341,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1298,169,Lambrechts_Thienpont_2018_6149v2
2342,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1299,195,Lambrechts_Thienpont_2018_6149v2
2343,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1300,165,Lambrechts_Thienpont_2018_6149v2
2344,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1375,10,Lambrechts_Thienpont_2018_6653
2345,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1376,4,Lambrechts_Thienpont_2018_6653
2346,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
2347,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,21,Lambrechts_Thienpont_2018_6653
2348,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,29,Lambrechts_Thienpont_2018_6653
2349,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,17,Lambrechts_Thienpont_2018_6653
2350,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2351,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516663,8,Laughney_Massague_2020
2352,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516667,8,Laughney_Massague_2020
2353,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516669,3,Laughney_Massague_2020
2354,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516670,18,Laughney_Massague_2020
2355,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516672,453,Laughney_Massague_2020
2356,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516674,2,Laughney_Massague_2020
2357,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S66,1,Maynard_Bivona_2020
2358,T cell CD8 terminally exhausted,UKIM-V-2_P4_tumor_primary,66,UKIM-V-2
2359,T cell CD8 terminally exhausted,UKIM-V-2_P5_tumor_primary,101,UKIM-V-2
2360,T cell CD8 terminally exhausted,UKIM-V-2_P6_tumor_primary,101,UKIM-V-2
2361,T cell CD8 terminally exhausted,UKIM-V-2_P8_tumor_primary,65,UKIM-V-2
2362,T cell CD8 terminally exhausted,UKIM-V-2_P9_tumor_primary,229,UKIM-V-2
2363,T cell CD8 terminally exhausted,UKIM-V-2_P10_tumor_primary,49,UKIM-V-2
2364,T cell CD8 terminally exhausted,UKIM-V-2_P13_tumor_primary,296,UKIM-V-2
2365,T cell CD8 terminally exhausted,UKIM-V-2_P14_tumor_primary,44,UKIM-V-2
2366,T cell CD8 terminally exhausted,UKIM-V-2_P16_tumor_primary,46,UKIM-V-2
2367,T cell CD8 terminally exhausted,UKIM-V-2_P17_tumor_primary,21,UKIM-V-2
2368,T cell CD8 terminally exhausted,UKIM-V_P1_tumor_primary,0,UKIM-V
2369,T cell CD8 terminally exhausted,UKIM-V_P2_tumor_primary,69,UKIM-V
2370,T cell CD8 terminally exhausted,UKIM-V_P3_tumor_primary,26,UKIM-V
2371,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t1,4,Zilionis_Klein_2019
2372,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t2,7,Zilionis_Klein_2019
2373,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t3,7,Zilionis_Klein_2019
2374,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t4,4,Zilionis_Klein_2019
2375,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t1,15,Zilionis_Klein_2019
2376,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t2,4,Zilionis_Klein_2019
2377,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t3,12,Zilionis_Klein_2019
2378,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t1,1,Zilionis_Klein_2019
2379,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2380,T cell NK-like,Chen_Zhang_2020_NSCLC-1,46,Chen_Zhang_2020
2381,T cell NK-like,Chen_Zhang_2020_NSCLC-2,15,Chen_Zhang_2020
2382,T cell NK-like,Chen_Zhang_2020_NSCLC-3,3,Chen_Zhang_2020
2383,T cell NK-like,Chen_Zhang_2020_NSCLC-6,36,Chen_Zhang_2020
2384,T cell NK-like,Chen_Zhang_2020_NSCLC-7,66,Chen_Zhang_2020
2385,T cell NK-like,Chen_Zhang_2020_NSCLC-11,54,Chen_Zhang_2020
2386,T cell NK-like,He_Fan_2021_LUAD1,61,He_Fan_2021
2387,T cell NK-like,He_Fan_2021_LUAD2,407,He_Fan_2021
2388,T cell NK-like,He_Fan_2021_LUAD3,61,He_Fan_2021
2389,T cell NK-like,He_Fan_2021_LUAD4,32,He_Fan_2021
2390,T cell NK-like,He_Fan_2021_LUAD5,321,He_Fan_2021
2391,T cell NK-like,Kim_Lee_2020_LUNG_T06,92,Kim_Lee_2020
2392,T cell NK-like,Kim_Lee_2020_LUNG_T08,1,Kim_Lee_2020
2393,T cell NK-like,Kim_Lee_2020_LUNG_T09,67,Kim_Lee_2020
2394,T cell NK-like,Kim_Lee_2020_LUNG_T18,52,Kim_Lee_2020
2395,T cell NK-like,Kim_Lee_2020_LUNG_T19,19,Kim_Lee_2020
2396,T cell NK-like,Kim_Lee_2020_LUNG_T20,27,Kim_Lee_2020
2397,T cell NK-like,Kim_Lee_2020_LUNG_T25,10,Kim_Lee_2020
2398,T cell NK-like,Kim_Lee_2020_LUNG_T30,52,Kim_Lee_2020
2399,T cell NK-like,Kim_Lee_2020_LUNG_T34,18,Kim_Lee_2020
2400,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1A,11,Lambrechts_Thienpont_2018_6149v1
2401,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1B,12,Lambrechts_Thienpont_2018_6149v1
2402,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1C,18,Lambrechts_Thienpont_2018_6149v1
2403,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
2404,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2B,17,Lambrechts_Thienpont_2018_6149v1
2405,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
2406,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1295,45,Lambrechts_Thienpont_2018_6149v2
2407,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1296,66,Lambrechts_Thienpont_2018_6149v2
2408,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1297,71,Lambrechts_Thienpont_2018_6149v2
2409,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1298,34,Lambrechts_Thienpont_2018_6149v2
2410,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1299,108,Lambrechts_Thienpont_2018_6149v2
2411,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1300,61,Lambrechts_Thienpont_2018_6149v2
2412,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1375,21,Lambrechts_Thienpont_2018_6653
2413,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1376,21,Lambrechts_Thienpont_2018_6653
2414,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1377,11,Lambrechts_Thienpont_2018_6653
2415,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,34,Lambrechts_Thienpont_2018_6653
2416,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,38,Lambrechts_Thienpont_2018_6653
2417,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,25,Lambrechts_Thienpont_2018_6653
2418,T cell NK-like,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2419,T cell NK-like,Laughney_Massague_2020_GSM3516663,18,Laughney_Massague_2020
2420,T cell NK-like,Laughney_Massague_2020_GSM3516667,5,Laughney_Massague_2020
2421,T cell NK-like,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
2422,T cell NK-like,Laughney_Massague_2020_GSM3516670,2,Laughney_Massague_2020
2423,T cell NK-like,Laughney_Massague_2020_GSM3516672,1,Laughney_Massague_2020
2424,T cell NK-like,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2425,T cell NK-like,Maynard_Bivona_2020_LT_S66,3,Maynard_Bivona_2020
