,cell_type_adjusted,sample,0,dataset
2353,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516669,3,Laughney_Massague_2020
2354,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516670,18,Laughney_Massague_2020
2355,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516672,453,Laughney_Massague_2020
2356,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516674,2,Laughney_Massague_2020
2357,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S66,1,Maynard_Bivona_2020
2358,T cell CD8 terminally exhausted,UKIM-V-2_P4_tumor_primary,66,UKIM-V-2
2359,T cell CD8 terminally exhausted,UKIM-V-2_P5_tumor_primary,101,UKIM-V-2
2360,T cell CD8 terminally exhausted,UKIM-V-2_P6_tumor_primary,101,UKIM-V-2
2361,T cell CD8 terminally exhausted,UKIM-V-2_P8_tumor_primary,65,UKIM-V-2
2362,T cell CD8 terminally exhausted,UKIM-V-2_P9_tumor_primary,229,UKIM-V-2
2363,T cell CD8 terminally exhausted,UKIM-V-2_P10_tumor_primary,49,UKIM-V-2
2364,T cell CD8 terminally exhausted,UKIM-V-2_P13_tumor_primary,296,UKIM-V-2
2365,T cell CD8 terminally exhausted,UKIM-V-2_P14_tumor_primary,44,UKIM-V-2
2366,T cell CD8 terminally exhausted,UKIM-V-2_P16_tumor_primary,46,UKIM-V-2
2367,T cell CD8 terminally exhausted,UKIM-V-2_P17_tumor_primary,21,UKIM-V-2
2368,T cell CD8 terminally exhausted,UKIM-V_P1_tumor_primary,0,UKIM-V
2369,T cell CD8 terminally exhausted,UKIM-V_P2_tumor_primary,69,UKIM-V
2370,T cell CD8 terminally exhausted,UKIM-V_P3_tumor_primary,26,UKIM-V
2371,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t1,4,Zilionis_Klein_2019
2372,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t2,7,Zilionis_Klein_2019
2373,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t3,7,Zilionis_Klein_2019
2374,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t4,4,Zilionis_Klein_2019
2375,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t1,15,Zilionis_Klein_2019
2376,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t2,4,Zilionis_Klein_2019
2377,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t3,12,Zilionis_Klein_2019
2378,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t1,1,Zilionis_Klein_2019
2379,T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2380,T cell NK-like,Chen_Zhang_2020_NSCLC-1,46,Chen_Zhang_2020
2381,T cell NK-like,Chen_Zhang_2020_NSCLC-2,15,Chen_Zhang_2020
2382,T cell NK-like,Chen_Zhang_2020_NSCLC-3,3,Chen_Zhang_2020
2383,T cell NK-like,Chen_Zhang_2020_NSCLC-6,36,Chen_Zhang_2020
2384,T cell NK-like,Chen_Zhang_2020_NSCLC-7,66,Chen_Zhang_2020
2385,T cell NK-like,Chen_Zhang_2020_NSCLC-11,54,Chen_Zhang_2020
2386,T cell NK-like,He_Fan_2021_LUAD1,61,He_Fan_2021
2387,T cell NK-like,He_Fan_2021_LUAD2,407,He_Fan_2021
2388,T cell NK-like,He_Fan_2021_LUAD3,61,He_Fan_2021
2389,T cell NK-like,He_Fan_2021_LUAD4,32,He_Fan_2021
2390,T cell NK-like,He_Fan_2021_LUAD5,321,He_Fan_2021
2391,T cell NK-like,Kim_Lee_2020_LUNG_T06,92,Kim_Lee_2020
2392,T cell NK-like,Kim_Lee_2020_LUNG_T08,1,Kim_Lee_2020
2393,T cell NK-like,Kim_Lee_2020_LUNG_T09,67,Kim_Lee_2020
2394,T cell NK-like,Kim_Lee_2020_LUNG_T18,52,Kim_Lee_2020
2395,T cell NK-like,Kim_Lee_2020_LUNG_T19,19,Kim_Lee_2020
2396,T cell NK-like,Kim_Lee_2020_LUNG_T20,27,Kim_Lee_2020
2397,T cell NK-like,Kim_Lee_2020_LUNG_T25,10,Kim_Lee_2020
2398,T cell NK-like,Kim_Lee_2020_LUNG_T30,52,Kim_Lee_2020
2399,T cell NK-like,Kim_Lee_2020_LUNG_T34,18,Kim_Lee_2020
2400,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1A,11,Lambrechts_Thienpont_2018_6149v1
2401,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1B,12,Lambrechts_Thienpont_2018_6149v1
2402,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1C,18,Lambrechts_Thienpont_2018_6149v1
2403,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
2404,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2B,17,Lambrechts_Thienpont_2018_6149v1
2405,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
2406,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1295,45,Lambrechts_Thienpont_2018_6149v2
2407,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1296,66,Lambrechts_Thienpont_2018_6149v2
2408,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1297,71,Lambrechts_Thienpont_2018_6149v2
2409,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1298,34,Lambrechts_Thienpont_2018_6149v2
2410,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1299,108,Lambrechts_Thienpont_2018_6149v2
2411,T cell NK-like,Lambrechts_Thienpont_2018_6149v2_BT1300,61,Lambrechts_Thienpont_2018_6149v2
2412,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1375,21,Lambrechts_Thienpont_2018_6653
2413,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1376,21,Lambrechts_Thienpont_2018_6653
2414,T cell NK-like,Lambrechts_Thienpont_2018_6653_BT1377,11,Lambrechts_Thienpont_2018_6653
2415,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,34,Lambrechts_Thienpont_2018_6653
2416,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,38,Lambrechts_Thienpont_2018_6653
2417,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,25,Lambrechts_Thienpont_2018_6653
2418,T cell NK-like,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2419,T cell NK-like,Laughney_Massague_2020_GSM3516663,18,Laughney_Massague_2020
2420,T cell NK-like,Laughney_Massague_2020_GSM3516667,5,Laughney_Massague_2020
2421,T cell NK-like,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
2422,T cell NK-like,Laughney_Massague_2020_GSM3516670,2,Laughney_Massague_2020
2423,T cell NK-like,Laughney_Massague_2020_GSM3516672,1,Laughney_Massague_2020
2424,T cell NK-like,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2425,T cell NK-like,Maynard_Bivona_2020_LT_S66,3,Maynard_Bivona_2020
2426,T cell NK-like,UKIM-V-2_P4_tumor_primary,5,UKIM-V-2
2427,T cell NK-like,UKIM-V-2_P5_tumor_primary,82,UKIM-V-2
2428,T cell NK-like,UKIM-V-2_P6_tumor_primary,37,UKIM-V-2
2429,T cell NK-like,UKIM-V-2_P8_tumor_primary,25,UKIM-V-2
2430,T cell NK-like,UKIM-V-2_P9_tumor_primary,61,UKIM-V-2
2431,T cell NK-like,UKIM-V-2_P10_tumor_primary,49,UKIM-V-2
2432,T cell NK-like,UKIM-V-2_P13_tumor_primary,192,UKIM-V-2
2433,T cell NK-like,UKIM-V-2_P14_tumor_primary,231,UKIM-V-2
2434,T cell NK-like,UKIM-V-2_P16_tumor_primary,78,UKIM-V-2
2435,T cell NK-like,UKIM-V-2_P17_tumor_primary,32,UKIM-V-2
2436,T cell NK-like,UKIM-V_P1_tumor_primary,18,UKIM-V
2437,T cell NK-like,UKIM-V_P2_tumor_primary,47,UKIM-V
2438,T cell NK-like,UKIM-V_P3_tumor_primary,230,UKIM-V
2439,T cell NK-like,Zilionis_Klein_2019_p1t1,1,Zilionis_Klein_2019
2440,T cell NK-like,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
2441,T cell NK-like,Zilionis_Klein_2019_p1t3,1,Zilionis_Klein_2019
2442,T cell NK-like,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
2443,T cell NK-like,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
2444,T cell NK-like,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
2445,T cell NK-like,Zilionis_Klein_2019_p4t3,1,Zilionis_Klein_2019
2446,T cell NK-like,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
2447,T cell NK-like,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2448,T cell regulatory,Chen_Zhang_2020_NSCLC-1,90,Chen_Zhang_2020
2449,T cell regulatory,Chen_Zhang_2020_NSCLC-2,219,Chen_Zhang_2020
2450,T cell regulatory,Chen_Zhang_2020_NSCLC-3,720,Chen_Zhang_2020
2451,T cell regulatory,Chen_Zhang_2020_NSCLC-6,285,Chen_Zhang_2020
2452,T cell regulatory,Chen_Zhang_2020_NSCLC-7,82,Chen_Zhang_2020
2453,T cell regulatory,Chen_Zhang_2020_NSCLC-11,384,Chen_Zhang_2020
2454,T cell regulatory,He_Fan_2021_LUAD1,99,He_Fan_2021
2455,T cell regulatory,He_Fan_2021_LUAD2,504,He_Fan_2021
2456,T cell regulatory,He_Fan_2021_LUAD3,51,He_Fan_2021
2457,T cell regulatory,He_Fan_2021_LUAD4,16,He_Fan_2021
2458,T cell regulatory,He_Fan_2021_LUAD5,1366,He_Fan_2021
2459,T cell regulatory,Kim_Lee_2020_LUNG_T06,168,Kim_Lee_2020
2460,T cell regulatory,Kim_Lee_2020_LUNG_T08,417,Kim_Lee_2020
2461,T cell regulatory,Kim_Lee_2020_LUNG_T09,127,Kim_Lee_2020
2462,T cell regulatory,Kim_Lee_2020_LUNG_T18,247,Kim_Lee_2020
2463,T cell regulatory,Kim_Lee_2020_LUNG_T19,209,Kim_Lee_2020
2464,T cell regulatory,Kim_Lee_2020_LUNG_T20,339,Kim_Lee_2020
2465,T cell regulatory,Kim_Lee_2020_LUNG_T25,265,Kim_Lee_2020
2466,T cell regulatory,Kim_Lee_2020_LUNG_T30,190,Kim_Lee_2020
2467,T cell regulatory,Kim_Lee_2020_LUNG_T34,36,Kim_Lee_2020
2468,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1A,32,Lambrechts_Thienpont_2018_6149v1
2469,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1B,20,Lambrechts_Thienpont_2018_6149v1
2470,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1C,19,Lambrechts_Thienpont_2018_6149v1
2471,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2A,56,Lambrechts_Thienpont_2018_6149v1
2472,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2B,94,Lambrechts_Thienpont_2018_6149v1
2473,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1249,5,Lambrechts_Thienpont_2018_6149v1
2474,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1295,270,Lambrechts_Thienpont_2018_6149v2
2475,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1296,401,Lambrechts_Thienpont_2018_6149v2
2476,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1297,383,Lambrechts_Thienpont_2018_6149v2
2477,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1298,77,Lambrechts_Thienpont_2018_6149v2
2478,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1299,181,Lambrechts_Thienpont_2018_6149v2
2479,T cell regulatory,Lambrechts_Thienpont_2018_6149v2_BT1300,180,Lambrechts_Thienpont_2018_6149v2
2480,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1375,39,Lambrechts_Thienpont_2018_6653
2481,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1376,47,Lambrechts_Thienpont_2018_6653
2482,T cell regulatory,Lambrechts_Thienpont_2018_6653_BT1377,20,Lambrechts_Thienpont_2018_6653
2483,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,194,Lambrechts_Thienpont_2018_6653
2484,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,216,Lambrechts_Thienpont_2018_6653
2485,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,217,Lambrechts_Thienpont_2018_6653
2486,T cell regulatory,Laughney_Massague_2020_GSM3516662,2,Laughney_Massague_2020
2487,T cell regulatory,Laughney_Massague_2020_GSM3516663,168,Laughney_Massague_2020
2488,T cell regulatory,Laughney_Massague_2020_GSM3516667,224,Laughney_Massague_2020
2489,T cell regulatory,Laughney_Massague_2020_GSM3516669,5,Laughney_Massague_2020
2490,T cell regulatory,Laughney_Massague_2020_GSM3516670,66,Laughney_Massague_2020
2491,T cell regulatory,Laughney_Massague_2020_GSM3516672,220,Laughney_Massague_2020
2492,T cell regulatory,Laughney_Massague_2020_GSM3516674,5,Laughney_Massague_2020
2493,T cell regulatory,Maynard_Bivona_2020_LT_S66,32,Maynard_Bivona_2020
2494,T cell regulatory,UKIM-V-2_P4_tumor_primary,176,UKIM-V-2
2495,T cell regulatory,UKIM-V-2_P5_tumor_primary,183,UKIM-V-2
2496,T cell regulatory,UKIM-V-2_P6_tumor_primary,133,UKIM-V-2
2497,T cell regulatory,UKIM-V-2_P8_tumor_primary,46,UKIM-V-2
2498,T cell regulatory,UKIM-V-2_P9_tumor_primary,629,UKIM-V-2
2499,T cell regulatory,UKIM-V-2_P10_tumor_primary,551,UKIM-V-2
2500,T cell regulatory,UKIM-V-2_P13_tumor_primary,376,UKIM-V-2
2501,T cell regulatory,UKIM-V-2_P14_tumor_primary,336,UKIM-V-2
2502,T cell regulatory,UKIM-V-2_P16_tumor_primary,139,UKIM-V-2
2503,T cell regulatory,UKIM-V-2_P17_tumor_primary,185,UKIM-V-2
2504,T cell regulatory,UKIM-V_P1_tumor_primary,33,UKIM-V
2505,T cell regulatory,UKIM-V_P2_tumor_primary,213,UKIM-V
2506,T cell regulatory,UKIM-V_P3_tumor_primary,129,UKIM-V
2507,T cell regulatory,Zilionis_Klein_2019_p1t1,71,Zilionis_Klein_2019
2508,T cell regulatory,Zilionis_Klein_2019_p1t2,74,Zilionis_Klein_2019
2509,T cell regulatory,Zilionis_Klein_2019_p1t3,60,Zilionis_Klein_2019
2510,T cell regulatory,Zilionis_Klein_2019_p1t4,64,Zilionis_Klein_2019
2511,T cell regulatory,Zilionis_Klein_2019_p4t1,103,Zilionis_Klein_2019
2512,T cell regulatory,Zilionis_Klein_2019_p4t2,93,Zilionis_Klein_2019
2513,T cell regulatory,Zilionis_Klein_2019_p4t3,106,Zilionis_Klein_2019
2514,T cell regulatory,Zilionis_Klein_2019_p6t1,61,Zilionis_Klein_2019
2515,T cell regulatory,Zilionis_Klein_2019_p6t2,43,Zilionis_Klein_2019
2516,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
2517,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
2518,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
2519,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
2520,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-7,1,Chen_Zhang_2020
2521,Tumor LUAD_Club,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
2522,Tumor LUAD_Club,He_Fan_2021_LUAD1,0,He_Fan_2021
2523,Tumor LUAD_Club,He_Fan_2021_LUAD2,2,He_Fan_2021
2524,Tumor LUAD_Club,He_Fan_2021_LUAD3,0,He_Fan_2021
2525,Tumor LUAD_Club,He_Fan_2021_LUAD4,0,He_Fan_2021
2526,Tumor LUAD_Club,He_Fan_2021_LUAD5,296,He_Fan_2021
2527,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
2528,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
2529,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
2530,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
2531,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
2532,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
2533,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
2534,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
2535,Tumor LUAD_Club,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
2536,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
2537,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
2538,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
2539,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
2540,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
2541,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2542,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
2543,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1296,0,Lambrechts_Thienpont_2018_6149v2
2544,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1297,1,Lambrechts_Thienpont_2018_6149v2
2545,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1298,1,Lambrechts_Thienpont_2018_6149v2
2546,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
2547,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6149v2_BT1300,12,Lambrechts_Thienpont_2018_6149v2
2548,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_BT1375,1,Lambrechts_Thienpont_2018_6653
2549,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_BT1376,1,Lambrechts_Thienpont_2018_6653
2550,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
2551,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0,Lambrechts_Thienpont_2018_6653
2552,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
2553,Tumor LUAD_Club,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
2554,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2555,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
2556,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
2557,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
2558,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516670,95,Laughney_Massague_2020
2559,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
2560,Tumor LUAD_Club,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2561,Tumor LUAD_Club,Maynard_Bivona_2020_LT_S66,212,Maynard_Bivona_2020
2562,Tumor LUAD_Club,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
2563,Tumor LUAD_Club,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
2564,Tumor LUAD_Club,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
2565,Tumor LUAD_Club,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
2566,Tumor LUAD_Club,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
2567,Tumor LUAD_Club,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
2568,Tumor LUAD_Club,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
2569,Tumor LUAD_Club,UKIM-V-2_P14_tumor_primary,24,UKIM-V-2
2570,Tumor LUAD_Club,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
2571,Tumor LUAD_Club,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
2572,Tumor LUAD_Club,UKIM-V_P1_tumor_primary,0,UKIM-V
2573,Tumor LUAD_Club,UKIM-V_P2_tumor_primary,1,UKIM-V
2574,Tumor LUAD_Club,UKIM-V_P3_tumor_primary,2,UKIM-V
2575,Tumor LUAD_Club,Zilionis_Klein_2019_p1t1,0,Zilionis_Klein_2019
2576,Tumor LUAD_Club,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
2577,Tumor LUAD_Club,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
2578,Tumor LUAD_Club,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
2579,Tumor LUAD_Club,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
2580,Tumor LUAD_Club,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
2581,Tumor LUAD_Club,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
2582,Tumor LUAD_Club,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
2583,Tumor LUAD_Club,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
2584,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
2585,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-2,3,Chen_Zhang_2020
2586,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
2587,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
2588,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-7,1,Chen_Zhang_2020
2589,Tumor LUAD_EMT1,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
2590,Tumor LUAD_EMT1,He_Fan_2021_LUAD1,0,He_Fan_2021
2591,Tumor LUAD_EMT1,He_Fan_2021_LUAD2,2,He_Fan_2021
2592,Tumor LUAD_EMT1,He_Fan_2021_LUAD3,0,He_Fan_2021
2593,Tumor LUAD_EMT1,He_Fan_2021_LUAD4,0,He_Fan_2021
2594,Tumor LUAD_EMT1,He_Fan_2021_LUAD5,0,He_Fan_2021
2595,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
2596,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
2597,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
2598,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
2599,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
2600,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
2601,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
2602,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
2603,Tumor LUAD_EMT1,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
2604,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
2605,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
2606,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
2607,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
2608,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
2609,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
2610,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
2611,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1296,3,Lambrechts_Thienpont_2018_6149v2
2612,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1297,2,Lambrechts_Thienpont_2018_6149v2
2613,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1298,1,Lambrechts_Thienpont_2018_6149v2
2614,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
2615,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6149v2_BT1300,0,Lambrechts_Thienpont_2018_6149v2
2616,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_BT1375,1,Lambrechts_Thienpont_2018_6653
2617,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
2618,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
2619,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1,Lambrechts_Thienpont_2018_6653
2620,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
2621,Tumor LUAD_EMT1,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
2622,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
2623,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
2624,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
2625,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516669,1,Laughney_Massague_2020
2626,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
2627,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
2628,Tumor LUAD_EMT1,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
2629,Tumor LUAD_EMT1,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
2630,Tumor LUAD_EMT1,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
2631,Tumor LUAD_EMT1,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
2632,Tumor LUAD_EMT1,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
2633,Tumor LUAD_EMT1,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
2634,Tumor LUAD_EMT1,UKIM-V-2_P9_tumor_primary,2,UKIM-V-2
